dot_bracket_repr,obj_fn_final_value,dot_bracket_repr_mfe,seq_len,n_irs_found,solver_num_booleans,solver_solve_time,solver_iterations,solver_num_branches_explored,solver_num_conflicts
............((((...)))).(((((................))))),-7,-6.40000009536743,50,58,0,0.00316215,0,0,
.((((................................)))).........,-1,-1.03999996185303,50,60,0,0.003279705,0,0,
...........(((((......))))).......................,-7,-6.80000019073486,50,52,0,0.001857282,0,0,
.....(((......)))........(((................)))...,-5,-4.69999980926514,50,57,0,0.003638829,0,0,
.............(((((...(((((((...)))))))))))).......,-16,-15.8999996185303,50,63,0,0.002577787,0,0,
..............((((.......................)))).....,-4,-4.09999990463257,50,48,0,0.00282022,0,0,
...((((...((((..((((.........)))).))))....)))).....,-8,12.8999996185303,51,70,0,0.003706349,0,0,
.....(((.................))).......((.....)).......,-2,-2.09999990463257,51,53,0,0.00276087,0,0,
.(((........(((()))....))))..((((.........)))).....,-12,99992.203125,51,67,8,0.003978622,16,0,
.............................(((((...))))).........,-5,-5.09999990463257,51,50,0,0.002965147,0,0,
...(((((....)))))..................((......))......,-7,-6.30000019073486,51,36,0,0.002421692,0,0,
(((....))).................(((..((((..))).)))).....,-8,100007.6015625,51,58,0,0.006571751,0,0,
.......................................((((....)))),-3,-2.90000009536743,51,61,0,0.003018163,0,0,
..................(((...............)))............,-1,-1,51,57,0,0.00314516,0,0,
..(((........))).....((......)).(((........))).....,-5,-5.19999980926514,51,52,0,0.003002281,0,0,
.............(((((.((((.......)))))))))............,-6,-8.10000038146973,51,67,0,0.003529506,0,0,
.......((....))........((((.((((....))))......))))..,-9,6.19999980926514,52,57,0,0.007853291,0,0,
((((.......))))(((.(((...)))...)))....((.....)).....,-10,1.89999997615814,52,63,0,0.003206291,0,0,
..........((.....)).................................,-1,-0.600000023841858,52,55,0,0.002886103,0,0,
((((............))))................................,-2,-2.20000004768372,52,59,0,0.002899592,0,0,
..................((((....))))...(((....))).........,-6,-5.30000019073486,52,58,0,0.002912309,0,0,
....((((..(((((..))))................((.))))).))....,-11,200009.203125,52,69,8,0.004383475,16,0,
......((((...........)))).(((......)))..............,-3,-3,52,51,0,0.001716603,0,0,
((((..((()))).)))...................................,-3,100005.703125,52,69,0,0.003265364,0,0,
....((((((.......((())))))))).......................,-9,100000.8984375,52,55,0,0.004990692,0,0,
..........((((...........((((..))))......)))).......,-4,100014.203125,52,51,0,0.001930728,0,0,
.......((((...................)))).(((((....)))))....,-8,-7.5,53,69,0,0.002383942,0,0,
........................((((..................))))...,-1,-1.39999997615814,53,54,0,0.002829969,0,0,
...(((((..........((((((((........))))...)))))...)))),-14,1.29999995231628,53,70,6,0.006873311,12,0,
(((((...((((.............)))).(((()))))....))))......,-11,100003,53,67,4,0.002984581,10,1,
........................((((......))))...............,-4,-3.59999990463257,53,57,0,0.002824988,0,0,
........(((((.......(((..)))))....)))................,-3,100012.703125,53,58,0,0.003124369,0,0,
.....................................................,0,0,53,49,0,0.00291772,0,0,
(((((........)))))...................................,-3,-2.70000004768372,53,64,0,0.003381458,0,0,
............((((((........)))))).....................,-7,-6.80000019073486,53,60,0,0.004040079,0,0,
((((...))))(((.....(((((..))).(((....))))))))........,-11,100009.6015625,53,64,0,0.002431214,0,0,
...................(((.(((((..))))))))................,-5,100009.796875,54,57,0,0.002926942,0,0,
..........((((((.......)))))).......((...........))...,-7,-6.90000009536743,54,63,0,0.00181307,0,0,
.................(((.......)))........................,-2,-2.5,54,65,0,0.003291001,0,0,
.......(((((.......))))).......(((.(((.......))).)))..,-11,-15.3999996185303,54,69,0,0.003472551,0,0,
..........................(((((................)))))..,-5,-4.90000009536743,54,67,0,0.012303001,0,0,
(((((((........................)))))))................,-4,-4,54,61,0,0.00548213,0,0,
..(((........(((......)))........(((........)))..)))..,-6,-7.09999990463257,54,65,0,0.002983584,0,0,
.(((................)))..((....)).(((((...))))).......,-9,-9,54,74,4,0.003970931,11,1,
........(((........))).............(((.(((..)))...))).,-6,100000.3984375,54,61,0,0.004453765,0,0,
...........(((................((...)))))..............,-4,6.90000009536743,54,57,0,0.002949033,0,0,
.......................................................,0,0,55,62,0,0.003118066,0,0,
.........(((((((((.....)))).........)))))((((.....)))).,-9,0.600000023841858,55,71,4,0.003906599,12,1,
(((.............((((......))))..............)))........,-3,-5.59999990463257,55,66,0,0.003306316,0,0,
.((((..(((((.....))))...(((...))).))))).((((.....))))..,-11,18,55,68,0,0.003619064,0,0,
.........(((......)))...........((((...........))))....,-5,-4.59999990463257,55,71,0,0.00344814,0,0,
....((((.........................(((((.....))))..))))).,-11,14.8999996185303,55,72,0,0.003694799,0,0,
.................((((....))))..........................,-6,-6.30000019073486,55,59,0,0.003268791,0,0,
...................((((........(((........))))....)))..,-4,12.8000001907349,55,67,0,0.003227661,0,0,
...(((((.)).)))........................................,-5,99998.8984375,55,74,0,0.003544487,0,0,
.............((((...............................))))...,-3,-3.26999998092651,55,62,0,0.003026993,0,0,
