dot_bracket_repr,obj_fn_final_value,dot_bracket_repr_mfe,seq_len,n_irs_found,solver_num_booleans,solver_solve_time,solver_iterations,solver_num_branches_explored,solver_num_conflicts
............((((...)))).(((((................))))),-7,-6.40000009536743,50,58,0,0.003774129,0,0,
.((((................................)))).........,-1,-1.03999996185303,50,60,0,0.003443512,0,0,
...........(((((......))))).......................,-7,-6.80000019073486,50,52,0,0.003374428,0,0,
.....(((......)))........(((................)))...,-5,-4.69999980926514,50,57,0,0.003492469,0,0,
.............(((((...(((((((...)))))))))))).......,-16,-15.8999996185303,50,63,0,0.003244094,0,0,
..............((((.......................)))).....,-4,-4.09999990463257,50,48,0,0.003963088,0,0,
...((((...((((..((((.........)))).))))....)))).....,-8,12.8999996185303,51,70,0,0.006864327,0,0,
.....(((.................))).......((.....)).......,-2,-2.09999990463257,51,53,0,0.00309352,0,0,
.(((........(((()))....))))..((((.........)))).....,-12,99992.203125,51,67,8,0.004561037,16,0,
.............................(((((...))))).........,-5,-5.09999990463257,51,50,0,0.003500874,0,0,
...(((((....)))))..................((......))......,-7,-6.30000019073486,51,36,0,0.003014751,0,0,
(((....))).................(((..((((..))).)))).....,-8,100007.6015625,51,58,0,0.003591528,0,0,
.......................................((((....)))),-3,-2.90000009536743,51,61,0,0.003721109,0,0,
..................(((...............)))............,-1,-1,51,57,0,0.003259016,0,0,
..(((........))).....((......)).(((........))).....,-5,-5.19999980926514,51,52,0,0.003352895,0,0,
.............(((((.((((.......)))))))))............,-6,-8.10000038146973,51,67,0,0.003973408,0,0,
.......((....))........((((.((((....))))......))))..,-9,6.19999980926514,52,57,0,0.006236306,0,0,
((((.......))))(((.(((...)))...)))....((.....)).....,-10,1.89999997615814,52,63,0,0.004138764,0,0,
..........((.....)).................................,-1,-0.600000023841858,52,55,0,0.003454533,0,0,
((((............))))................................,-2,-2.20000004768372,52,59,0,0.003302765,0,0,
..................((((....))))...(((....))).........,-6,-5.30000019073486,52,58,0,0.003550201,0,0,
....((((..(((((..))))................((.))))).))....,-11,200009.203125,52,69,8,0.004941369,16,0,
......((((...........)))).(((......)))..............,-3,-3,52,51,0,0.003059801,0,0,
((((..((()))).)))...................................,-3,100005.703125,52,69,0,0.003802667,0,0,
....((((((.......((())))))))).......................,-9,100000.8984375,52,55,0,0.002213314,0,0,
..........((((...........((((..))))......)))).......,-4,100014.203125,52,51,0,0.002144663,0,0,
.......((((...................)))).(((((....)))))....,-8,-7.5,53,69,0,0.003814885,0,0,
........................((((..................))))...,-1,-1.39999997615814,53,54,0,0.003232469,0,0,
...(((((..........((((((((........))))...)))))...)))),-14,1.29999995231628,53,70,6,0.005365986,12,0,
(((((...((((.............)))).(((()))))....))))......,-11,100003,53,67,4,0.004211423,10,1,
........................((((......))))...............,-4,-3.59999990463257,53,57,0,0.006072168,0,0,
........(((((.......(((..)))))....)))................,-3,100012.703125,53,58,0,0.00360872,0,0,
.....................................................,0,0,53,49,0,0.002979968,0,0,
(((((........)))))...................................,-3,-2.70000004768372,53,64,0,0.003843807,0,0,
............((((((........)))))).....................,-7,-6.80000019073486,53,60,0,0.003571298,0,0,
((((...))))(((.....(((((..))).(((....))))))))........,-11,100009.6015625,53,64,0,0.00399728,0,0,
...................(((.(((((..))))))))................,-5,100009.796875,54,57,0,0.003260748,0,0,
..........((((((.......)))))).......((...........))...,-7,-6.90000009536743,54,63,0,0.003449827,0,0,
.................(((.......)))........................,-2,-2.5,54,65,0,0.003847686,0,0,
.......(((((.......))))).......(((.(((.......))).)))..,-11,-15.3999996185303,54,69,0,0.003988755,0,0,
..........................(((((................)))))..,-5,-4.90000009536743,54,67,0,0.009330729,0,0,
(((((((........................)))))))................,-4,-4,54,61,0,0.003335213,0,0,
..(((........(((......)))........(((........)))..)))..,-6,-7.09999990463257,54,65,0,0.003608804,0,0,
.(((................)))..((....)).(((((...))))).......,-9,-9,54,74,4,0.004702879,12,2,
........(((........))).............(((.(((..)))...))).,-6,100000.3984375,54,61,0,0.008573016,0,0,
...........(((................((...)))))..............,-4,6.90000009536743,54,57,0,0.003451371,0,0,
.......................................................,0,0,55,62,0,0.002408053,0,0,
.........(((((((((.....)))).........)))))((((.....)))).,-9,0.600000023841858,55,71,4,0.004299734,12,1,
(((.............((((......))))..............)))........,-3,-5.59999990463257,55,66,0,0.003495152,0,0,
.((((..(((((.....))))...(((...))).))))).((((.....))))..,-11,18,55,68,0,0.006770967,0,0,
.........(((......)))...........((((...........))))....,-5,-4.59999990463257,55,71,0,0.004069963,0,0,
....((((.........................(((((.....))))..))))).,-11,14.8999996185303,55,72,0,0.004090063,0,0,
.................((((....))))..........................,-6,-6.30000019073486,55,59,0,0.0083619,0,0,
...................((((........(((........))))....)))..,-4,12.8000001907349,55,67,0,0.003611019,0,0,
...(((((.)).)))........................................,-5,99998.8984375,55,74,0,0.004170387,0,0,
.............((((...............................))))...,-3,-3.26999998092651,55,62,0,0.003528523,0,0,
