dot_bracket_repr,obj_fn_final_value,dot_bracket_repr_mfe,seq_len,n_irs_found,solver_num_booleans,solver_solve_time,solver_iterations,solver_num_branches_explored,solver_num_conflicts
.((((................................)))).........,-1,-1.03999996185303,50,60,0,0.003540643,0,0,
...........(((((......))))).......................,-7,-6.80000019073486,50,52,0,0.003068318,0,0,
.....(((......)))........(((................)))...,-5,-4.69999980926514,50,57,0,0.003599124,0,0,
.............(((((...(((((((...)))))))))))).......,-16,-15.8999996185303,50,63,0,0.00367852,0,0,
..............((((.......................)))).....,-4,-4.09999990463257,50,48,0,0.003127661,0,0,
...((((...((((..((((.........)))).))))....)))).....,-8,12.8999996185303,51,70,0,0.004118427,0,0,
.....(((.................))).......((.....)).......,-2,-2.09999990463257,51,53,0,0.001996939,0,0,
............((((.......))))..((((.........)))).....,-9,-9.19999980926514,51,67,9,0.004520761,18,0,
.............................(((((...))))).........,-5,-5.09999990463257,51,50,0,0.002862849,0,0,
...(((((....)))))..................((......))......,-7,-6.30000019073486,51,36,0,0.002518596,0,0,
(((....)))......................((((......)))).....,-7,-7,51,58,0,0.003413353,0,0,
.......................................((((....)))),-3,-2.90000009536743,51,61,0,0.003128987,0,0,
..................(((...............)))............,-1,-1,51,57,0,0.003114311,0,0,
..(((........))).....((......)).(((........))).....,-5,-5.19999980926514,51,52,0,0.002141624,0,0,
.............(((((.((((.......)))))))))............,-6,-8.10000038146973,51,67,0,0.002718695,0,0,
.......((....))........((((.((((....))))......))))..,-9,6.19999980926514,52,57,0,0.003422916,0,0,
((((.......))))(((.(((...)))...)))....((.....)).....,-10,1.89999997615814,52,63,0,0.0032047,0,0,
..........((.....)).................................,-1,-0.600000023841858,52,55,0,0.003254548,0,0,
((((............))))................................,-2,-2.20000004768372,52,59,0,0.002142541,0,0,
.................((((......(((......))).))))........,-6,-3.90000009536743,52,58,4,0.003490602,11,2,
....((((...(((...)))))))...............((.....))....,-8,8.5,52,69,0,0.004395962,0,0,
......((((...........)))).(((......)))..............,-3,-3,52,51,0,0.00282681,0,0,
((((.....)))).......................................,-2,-2.5,52,69,0,0.002702103,0,0,
....((((((..........))))))..........................,-6,-5.90000009536743,52,55,0,0.003226271,0,0,
..........((((.................)))).................,-3,-3.09999990463257,52,51,0,0.002002257,0,0,
.......((((...................)))).(((((....)))))....,-8,-7.5,53,69,4,0.003939373,12,2,
........................((((..................))))...,-1,-1.39999997615814,53,54,0,0.002960889,0,0,
...(((((..........((((((((........))))...)))))...)))),-14,1.29999995231628,53,70,4,0.004128312,10,1,
(((((...((((.............)))).....)))))..............,-7,-8.69999980926514,53,67,7,0.006251817,14,0,
........................((((......))))...............,-4,-3.59999990463257,53,57,0,0.002978948,0,0,
....................(((...........)))................,-2,-1.70000004768372,53,58,0,0.00319556,0,0,
.....................................................,0,0,53,49,0,0.002825499,0,0,
(((((........)))))...................................,-3,-2.70000004768372,53,64,0,0.003498651,0,0,
............((((((........)))))).....................,-7,-6.80000019073486,53,60,0,0.005913412,0,0,
((((...))))........(((((......(((....))))))))........,-10,10.5,53,64,0,0.003647664,0,0,
.......................(((((.....)))))................,-4,-4,54,57,0,0.003132667,0,0,
..........((((((.......)))))).......((...........))...,-7,-6.90000009536743,54,63,0,0.003071919,0,0,
.................(((.......)))........................,-2,-2.5,54,65,0,0.003591321,0,0,
.......(((((.......))))).......(((.(((.......))).)))..,-11,-15.3999996185303,54,69,0,0.003848521,0,0,
..........................(((((................)))))..,-5,-4.90000009536743,54,67,0,0.003749492,0,0,
(((((((........................)))))))................,-4,-4,54,61,0,0.003208841,0,0,
..(((........(((......)))........(((........)))..)))..,-6,-7.09999990463257,54,65,0,0.002318458,0,0,
.(((................)))..((....)).(((((...))))).......,-9,-9,54,74,4,0.004274454,11,1,
........(((........))).............(((......))).......,-5,-5.30000019073486,54,61,0,0.0036639,0,0,
...........(((................((...)))))..............,-4,6.90000009536743,54,57,0,0.002166064,0,0,
.......................................................,0,0,55,62,0,0.003311332,0,0,
.........(((((((((.....)))).........)))))((((.....)))).,-9,0.600000023841858,55,71,4,0.004043675,12,1,
(((.............((((......))))..............)))........,-3,-5.59999990463257,55,66,0,0.00258796,0,0,
.((((..(((((.....))))...(((...))).))))).((((.....))))..,-11,18,55,68,6,0.004287274,12,0,
.........(((......)))...........((((...........))))....,-5,-4.59999990463257,55,71,0,0.006333533,0,0,
....((((.........................(((((.....))))..))))).,-11,14.8999996185303,55,72,6,0.003476765,12,0,
.................((((....))))..........................,-6,-6.30000019073486,55,59,0,0.002353307,0,0,
...................((((........(((........))))....)))..,-4,12.8000001907349,55,67,0,0.005739731,0,0,
.....(((....)))........................................,-3,-2.70000004768372,55,74,0,0.002776401,0,0,
.............((((...............................))))...,-3,-3.26999998092651,55,62,0,0.005633421,0,0,
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0.0,0.0,7,3,0,0.0009099850000000001,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
.......,0,0.0,7,0,0,,0,0
