dot_bracket_repr,obj_fn_final_value,dot_bracket_repr_mfe,seq_len,n_irs_found,solver_num_booleans,solver_solve_time,solver_iterations,solver_num_branches_explored,solver_num_conflicts
........................(((((................))))),-4,-3.79999995231628,50,58,1399,123.616579924,5498,1423,
.((((................................)))).........,-1,-1.03999996185303,50,60,685,52.669791317,2843,868,
...........(((((......))))).......................,-7,-6.80000019073486,50,52,80,6.85177989,1243,855,
.........................(((................)))...,-3,-2.79999995231628,50,57,233,82.7192838,2542,1462,
.....................(((((((...)))))))............,-9,-8.89999961853027,50,63,9156,471.609757833,25945,1404,
..............((((.......................)))).....,-4,-4.09999990463257,50,48,265,17.443579661,3830,2813,
.(((((.......................................))))).,-4,-3.92000007629395,51,70,1799,226.216926011,6038,1090,
...................................((.....)).......,-1,-0.800000011920929,51,53,485,45.757565523,4386,2695,
.((((((((.((...))))....)))...((((.....))).)))).....,-6,26,51,67,573,86.65996295,3939,1892,
.............................(((((...))))).........,-5,-5.09999990463257,51,50,907,52.494400024,4224,1566,
...(((((....)))))..................................,-5,-4.80000019073486,51,36,45,0.188578304,426,274,
(((....))).........................................,-4,-4.19999980926514,51,58,861,75.147094144,3951,1379,
.......................................((((....)))),-3,-2.90000009536743,51,61,1243,98.683891757,4116,696,
..................(((...............)))............,-1,-1,51,57,1141,103.290264812,4033,887,
................................(((........))).....,-2,-2.40000009536743,51,52,973,106.043952804,4256,1516,
...................((((.......)))).................,-4,-4.30000019073486,51,67,17336,698.038366612,40663,887,
............................((((..............))))..,-5,-4.80000019073486,52,57,1110,124.81009975,4143,897,
((((.......))))(((.(((...)))...)))(((.((.....))..))),-6,3.79999995231628,52,63,921,171.230970636,4202,1500,
..........((.....)).................................,-1,-0.600000023841858,52,55,655,50.010518697,2920,1025,
((((............))))................................,-2,-2.20000004768372,52,59,352,85.144136434,2161,1149,
..................((((....))))......................,-4,-3.79999995231628,52,58,208,81.129954129,2505,1728,
....((((.(((((...))))))).)).(((......((...))).))....,-8,15.8000001907349,52,69,755,132.276887831,3815,1424,
..........................(((......)))..............,-2,-1.79999995231628,52,51,597,40.930976937,4082,2187,
((((.....)))).......................................,-2,-2.5,52,69,4839,480.376015816,13817,847,
....((((((..........))))))..........................,-6,-5.90000009536743,52,55,1572,154.585051161,6089,1691,
..........((((.................)))).................,-3,-3.09999990463257,52,51,113,8.419691453,1843,1384,
...................................(((((....)))))....,-5,-4.69999980926514,53,69,11380,556.529695108,27344,1063,
........................((((..................))))...,-1,-1.39999997615814,53,54,309,62.622787889,2263,1313,
...(((((((((......((((((((...))...)))))).)))))...)))),-11,17.8999996185303,53,70,7495,453.265896438,20855,808,
(((((.............................)))))..............,-6,-5.5,53,67,22808,1079.17804505,61366,8576,
........................((((......))))...............,-4,-3.59999990463257,53,57,742,49.638849297,3452,1370,
....................(((...........)))................,-2,-1.70000004768372,53,58,1344,133.276084251,4798,1103,
.....................................................,0,0,53,49,364,27.23444874,1843,785,
(((((........)))))...................................,-3,-2.70000004768372,53,64,203,88.43369495,1138,485,
............((((((........)))))).....................,-7,-6.80000019073486,53,60,859,72.632121427,2750,364,
...................(((((.............)))))...........,-7,-7.09999990463257,53,64,289,120.093517484,2538,1610,
.......................(((((.....)))))................,-4,-4,54,57,230,82.484582187,3692,2789,
..........((((((.......)))))).........................,-6,-6.19999980926514,54,63,2036,191.590726892,6690,1085,
.................(((.......)))........................,-2,-2.5,54,65,1978,262.548794023,5848,464,
..((((.(((((....)).))))))).....(((.(((.......))).)))..,-7,-8.39999961853027,54,69,40447,1446.526642997,38787,2215,
..........................(((((................)))))..,-5,-4.90000009536743,54,67,14849,736.34331095,37263,2833,
(((((((........................)))))))................,-4,-4,54,61,1989,144.691764344,6505,1099,
.................................(((........))).......,-3,-2.70000004768372,54,65,1263,120.21754153,5018,1292,
..................................(((((...))))).......,-4,-4.19999980926514,54,74,46382,1465.712691014,49578,1688,
...................................(((......))).......,-4,-4.19999980926514,54,61,2463,352.331705151,7810,1177,
..............................((......))..............,-2,-1.79999995231628,54,57,396,104.376295017,3455,2109,
.......................................................,0,0,55,62,3192,331.864276159,9973,1388,
.............(((((..................)))))..............,-4,-4,55,71,9526,468.575806606,26748,1099,
...............(((((..........................)))))....,-2,-1.5,55,66,21522,881.882989972,52379,3247,
.((((..(((((((...))))...(((...))).))))).((((...))))))..,-8,22.2000007629395,55,68,19711,817.117506683,53841,1130,
.........(((......)))..................................,-3,-3,55,71,3397,399.646266487,10319,1175,
.................................(((((...........))))).,-7,-7.09999990463257,55,72,16833,669.416648194,38447,1409,
.................((((....))))..........................,-6,-6.30000019073486,55,59,1633,168.315773516,5392,691,
...............................(((................)))..,-3,-2.59999990463257,55,67,22684,1032.82184927,58993,4505,
.....(((....)))........................................,-3,-2.70000004768372,55,74,20280,785.092888202,50238,1200,
.............((((...............................))))...,-3,-3.26999998092651,55,62,1872,187.050453218,6953,1801,
