database_name,sequence_database_number,sequence_info,sequence_length,pred,sensitivity,ppv,f1,execution_wall_time_secs
SPR,175,tdbR00000511,77,.((((((..((((.........)))).(((((.......))))).......(((.......)))..)))))).....,0.9,1.0,0.9473684210526316,3.7193483810006
SPR,50,tdbR00000180,76,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,2.5162395070001367
SPR,70,tdbR00000403,72,........((((.....))))...((((.......))))........(((..................))).,0.3333333333333333,0.5384615384615384,0.41176470588235287,2.936371546000373
SPR,147,tdbR00000022,77,(((((((.(((................(((((.......)))))......((((.......)))).)))))))))).,0.7619047619047619,0.8,0.7804878048780488,3.890989884999726
SPR,23,tdbR00000363,54,.................................(((....)))...........,0.0,0.0,0,0.9791700540008605
SRP,702,Rhod.spha._CP000143,41,........((((......))))..((......)).......,0.4,0.5714285714285714,0.47058823529411764,0.16176125800120644
PDB,476,bpRNA_PDB_476,112,......((((....(((.......))).....((((......)))).................(((((.......))))).))))(((......)))...............,0.35714285714285715,0.9375,0.5172413793103449,20.770391439000377
SRP,64,Baci.cere._AE017264,103,.....((((((.........))))))...........((((((((....)))...........((((.....(((.....))))..)))..))))).......,0.30303030303030304,0.5555555555555556,0.3921568627450981,16.9389278560011
SRP,39,Arth.aure._CP000474,92,...(((((((..(((.......(((((......(((...(((....))).....)))......)))......))))).))))))).......,0.44,0.4782608695652174,0.4583333333333333,10.169737974998498
SRP,561,Neis.meni._AL157959,92,(((((....))))).((((..((((((...((((.....((((....))))...))))..))))))..((((...)))).....))))....,0.3870967741935484,0.6666666666666666,0.4897959183673469,17.979407093998816
SRP,25,Aqui.aeol._AE000759,91,.....(((((((.((((((.(((......))).....(((....))).....(((....)))...))))))..)))))))...........,0.8695652173913043,0.8333333333333334,0.851063829787234,10.830900728000415
SPR,563,tdbR00000165,77,.((((((..........(((........)))((((..............(((((...))))))))))))))).....,0.5238095238095238,0.5238095238095238,0.5238095238095238,3.2970825850006804
SPR,601,tdbR00000157,77,(((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,2.819898469000691
PDB,216,bpRNA_PDB_216,28,(((((......)))))............,0.625,1.0,0.7692307692307693,0.02935730299941497
PDB,514,bpRNA_PDB_514,16,................,0,0,0,0.01703127700056939
PDB,73,bpRNA_PDB_73,19,(((((((.....))))))),0.875,1.0,0.9333333333333333,0.016527559000678593
SRP,668,Pseu.puti._CP000712,98,.........(((((...................((....))((((...........))))..................)))))...............,0.23333333333333334,0.6363636363636364,0.34146341463414637,8.685523498001203
SRP,933,Yers.pest._AL590842,98,.........(((((...(((......)))..((((......(((....)))....(((.((((...))))........)))))....))))....))),0.3225806451612903,0.47619047619047616,0.3846153846153846,11.972794879999128
SPR,521,tdbR00000084,76,.........((((........)))).(((((.......))))).....(((((.......)))))...........,0.6666666666666666,1.0,0.8,3.065131139999721
SPR,463,tdbR00000469,77,.(((((((..((((.(((.....))).(((((...))))))))).....(((((((...))))))))))))))....,1.0,0.625,0.7692307692307693,3.354655876999459
PDB,646,bpRNA_PDB_646,57,(((........))).......(((((..(((...............)))))...))),0.13043478260869565,1.0,0.23076923076923078,0.8282830480002303
PDB,642,bpRNA_PDB_642,94,((((..........(((((......((((((.....))))).)).((((....)))))))).((((......)))).............)))).,0.3142857142857143,0.6111111111111112,0.41509433962264153,7.84705092600052
PDB,65,bpRNA_PDB_65,20,((((............)))),0.4444444444444444,1.0,0.6153846153846153,0.022184565999850747
SPR,107,tdbR00000255,85,.........(((...........))).(((((.......))))).(((....))).((((((.......))))))..........,0.6190476190476191,0.65,0.6341463414634146,6.113500905999899
PDB,309,bpRNA_PDB_309,17,((((((.....)))))),0.8571428571428571,1.0,0.923076923076923,0.016665778999595204
SPR,129,tdbR00000095,76,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,2.743300275000365
SPR,213,tdbR00000348,76,((((((((((.........))))))...(((((.....))))).))))(((((.......)))))...........,0.42857142857142855,0.45,0.4390243902439024,2.7660325939996255
SRP,53,Baci.amyl._CP000560,30,............(((....)))........,0.42857142857142855,1.0,0.6,0.025551701999575016
PDB,351,bpRNA_PDB_351,27,..........((((......))))...,0.0,0.0,0,0.039405200999681256
SRP,482,Mann.succ._AE016827,118,((((((...((((.........))))(((((.(((..........))).(((....)))....((((.((((...........)))).....)))))))))...))))))........,0.34210526315789475,0.5,0.40625000000000006,41.16225204799957
SRP,337,Haem.infl._BD426631,113,((((((((((............................(((((.................((((.....................))))).....)))).))))))))))...,0.24390243902439024,0.6666666666666666,0.35714285714285715,26.636682684000334
PDB,67,bpRNA_PDB_67,13,.............,0.0,0,0,0.015602925001076073
SPR,115,tdbR00000609,84,(((((((.((((...........))))(((((.......)))))............(((((.......))))))))))))....,1.0,0.9090909090909091,0.9523809523809523,4.461706790998505
PDB,142,bpRNA_PDB_142,23,((((...(((....)))..)))),0.7,1.0,0.8235294117647058,0.0266943619990343
SRP,832,Syne.spec._BX569693,97,....(((((((...))...(((((...........))))).(((....)))((((....((((...))))..(((....))))...))))))))...,0.30303030303030304,0.43478260869565216,0.35714285714285715,13.56484159899992
SRP,529,Myco.gall._AE015450,83,((((........................................((..(((...))..........))).....)))).....,0.18181818181818182,0.5714285714285714,0.27586206896551724,5.550564475001011
PDB,575,bpRNA_PDB_575,89,((((.....(((((((..........(((((((...(((((...))))))).....(((....)))...)))))))..))))).)))).,0.6486486486486487,1.0,0.7868852459016393,5.263784662000035
SRP,534,Myco.hyop._AE017243,101,.......(((((((((((...................(((....)))(((....)))....((....))..................)))))))))))...,0.4666666666666667,0.7368421052631579,0.5714285714285714,17.18069891900086
SPR,406,tdbR00000489,74,(((((((.......................................(((((.......))))))))))))....,0.6,1.0,0.7499999999999999,3.996557101001599
PDB,36,bpRNA_PDB_36,30,((((....((((....))))......)))),0.6153846153846154,1.0,0.761904761904762,0.04607333100102551
SPR,417,tdbR00000419,85,(((((((..(((..........))).(((((.......))))).((((...))))..(((((.......))))))))))))....,0.9090909090909091,0.7142857142857143,0.8,5.904746784999588
PDB,32,bpRNA_PDB_32,45,(((((...(((.((...)))))....((......))....))))),0,0.0,0,0.2777060119988164
PDB,117,bpRNA_PDB_117,17,(((((.......))))),0.8333333333333334,1.0,0.9090909090909091,0.01634917299998051
SPR,340,tdbR00000308,75,(((((((........(((......((((((.......))))))....(((((.......))))))))))))))).,0.8571428571428571,0.75,0.7999999999999999,3.322301279000385
SRP,653,Prun.arme._CV045835,67,.........((((.((((...))))....)))).............(((((.......)))))....,0.375,0.14285714285714285,0.20689655172413796,2.081499949001227
SPR,146,tdbR00000290,77,(((((((..(((((((...))))))).(((..................)))...............)))))))....,0.55,0.5789473684210527,0.5641025641025641,2.71302747899972
SRP,805,Stre.pneu._CP000410,77,.(((((......((((.......(((.....(((....))).)))))))..................))))).....,0.42857142857142855,0.5294117647058824,0.4736842105263158,3.4906107829992834
SPR,73,tdbR00000096,76,(((((((....(((((.((((.........)))))............(((........))))))))))))))....,0.42857142857142855,0.391304347826087,0.4090909090909091,2.9452993249997235
SPR,410,tdbR00000622,75,(((((((..(((.........)))..((((.......)))).....(((............))))))))))....,0.8421052631578947,0.9411764705882353,0.8888888888888888,3.333050570001433
SPR,578,tdbR00000481,76,(((((((.........(((...((((((((((((.....)))))))))........))))))...)))))))....,0.5238095238095238,0.4074074074074074,0.4583333333333333,3.110704581000391
PDB,198,bpRNA_PDB_198,13,.............,0.0,0,0,0.011940828000660986
SPR,273,tdbR00000346,75,(((((((...................(((((.......)))))....(((((.......))))))))))))....,0.8095238095238095,1.0,0.8947368421052632,2.6970688640012668
SPR,500,tdbR00000054,75,(((((((..(((..........)))..((((.......)))).....(((((.......))))))))))))....,0.95,1.0,0.9743589743589743,2.6360110219993658
PDB,34,bpRNA_PDB_34,36,((((((.......)))))).................,0.5,1.0,0.6666666666666666,0.05376234899995325
SPR,207,tdbR00000547,85,(((((((((((......))))..(((.(((((.......))))).(((...)))....))).............)))))))....,0.5714285714285714,0.5,0.5333333333333333,7.232757870999194
PDB,194,bpRNA_PDB_194,29,((((((...((((......)))))))))),1.0,1.0,1.0,0.05218656000033661
PDB,313,bpRNA_PDB_313,17,(((((.......))))),1.0,1.0,1.0,0.017236573999980465
SPR,490,tdbR00000068,76,(((((((..((((........)))).(((((.......)))))..((((......))))......)))))))....,0.7619047619047619,0.6956521739130435,0.7272727272727272,3.4836038920002466
PDB,363,bpRNA_PDB_363,32,...........((((....))))((....)).,0.21428571428571427,0.75,0.3333333333333333,0.09865769399948476
SRP,910,Xant.axon._AE011739,118,.....(((...)))................((((((..((((((((((.(((....)))..........))))))...........))))))....)))).((((....)))).....,0.25,0.45,0.32142857142857145,50.05822263600021
PDB,435,bpRNA_PDB_435,67,((((((.....(((((........))))).....(((((........)))))........)))))).,0.35714285714285715,0.9090909090909091,0.5128205128205129,1.5698543479993532
PDB,152,bpRNA_PDB_152,38,((((((...(((((....))))).........)))))),0.7857142857142857,1.0,0.88,0.10213088899945433
SRP,675,Psyc.ingr._CP000510,114,...((((((((((((..(((((..(((......)))..)))))((((..(((....))).....((....))..............))))))))))))....))))........,0.3333333333333333,0.3548387096774194,0.34375,37.61606109100103
SPR,416,tdbR00000418,85,(((((((..(((..........))).(((((.......))))).((((...))))..(((((.......))))))))))))....,0.9090909090909091,0.7142857142857143,0.8,6.038836809999339
SRP,336,Haem.ducr._U32175,100,(((((((................(((...........))).((((........((((......))))...........)))))))...))))........,0.17647058823529413,0.42857142857142855,0.25,13.630911199001275
SRP,176,Chla.muri._AE002160,106,(((((((......(((.......)))......((((......))))..........(((((.....((((.....))))...)))))((((....))))))))))),0.07407407407407407,0.07407407407407407,0.07407407407407407,16.7877809849997
SRP,456,List.wels._AM263198,30,............(((....)))........,0.42857142857142855,1.0,0.6,0.02481073600029049
SPR,533,tdbR00000444,76,(((((....(((..........))).(((((.......))))).....(((((.......)))))..)))))....,0.9,1.0,0.9473684210526316,2.558597359000487
PDB,565,bpRNA_PDB_565,67,(((((((....((((((.......)))))).........(((.............)))..))))))),0.5714285714285714,1.0,0.7272727272727273,1.850529788998756
SRP,717,Sacc.degr._CP000282,98,(((((...........................(((....)))(((...)))))...)))......(((((.(((..(((...))))))))....))).,0.17857142857142858,0.20833333333333334,0.1923076923076923,13.058210536999468
SPR,584,tdbR00000513,77,.((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))).....,1.0,1.0,1.0,3.4369752170005086
SPR,42,tdbR00000297,75,(((((((..((((.......)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,2.090873377999742
SPR,532,tdbR00000443,76,(((((....(((..........))).(((((.......))))).....(((((.......)))))..)))))....,0.9,1.0,0.9473684210526316,2.424809529000413
SRP,528,Myco.capr._S67588,81,(((((((((((((((((.....(((......))).........................)))))))).)))))))))....,0.56,0.6086956521739131,0.5833333333333334,5.1827873769998405
SPR,159,tdbR00000295,76,(((((((..((((........))))(((.(((.............)))(((((.......))))))))))))))).,0.7619047619047619,0.6666666666666666,0.7111111111111111,2.6760779409996758
PDB,144,bpRNA_PDB_144,34,(((............)))..(((........))),0.23076923076923078,0.5,0.3157894736842105,0.05515706600090198
PDB,336,bpRNA_PDB_336,45,........(((((((((((....)))))))))))...........,0.55,1.0,0.7096774193548387,0.33459132200005115
PDB,10,bpRNA_PDB_10,29,((((((...((((......)))))))))),1.0,0.8181818181818182,0.9,0.0461523779995332
SRP,640,Proc.mari._AE017126,51,...................(((....)))........((((.....)))).,0.25,0.3,0.2727272727272727,0.3900159029999486
PDB,653,bpRNA_PDB_653,34,..(((((......((........))..)))))..,0.5384615384615384,1.0,0.7000000000000001,0.048152069000934716
PDB,84,bpRNA_PDB_84,31,..........((((....))))((....)).,0.3,0.42857142857142855,0.3529411764705882,0.0889219979999325
SPR,552,tdbR00000278,77,(((((((..((((.........)))).((((.........)))).....(((((.......))))))))))))....,0.9523809523809523,1.0,0.975609756097561,2.6397500699986267
SRP,495,Meso.viri._AF166114,103,.((((((((.....((((((((....)))))))).......((((.....(((((............)))))..))))........)))))))).........,0.37037037037037035,0.3333333333333333,0.3508771929824561,12.301358373000767
SPR,372,tdbR00000218,84,(((((((..((.......))((((((....(((((........))))))...............)))))....)))))))....,0.35,0.2916666666666667,0.31818181818181823,4.154245170999275
SRP,127,Bruc.ovis._CP000708,103,((((((...((((.((((...)))).........(((....)))).(((((......)))..........((((((......))))))..)))))).))))).,0.5,0.5333333333333333,0.5161290322580646,22.914249950999874
SRP,699,Rhod.palu._CP000463,105,.(((((((((((...(((((((....))))))((((.......)))).(((.......)))..(((...((...)))))..)))))))..)))))..........,0.5333333333333333,0.43243243243243246,0.47761194029850745,21.726964020001105
PDB,217,bpRNA_PDB_217,31,(((((((((((........)))).))))))),0.9090909090909091,0.8333333333333334,0.8695652173913043,0.06483152199871256
SPR,254,tdbR00000175,77,(((((((...........(((....(((((((.......)))))))....(((........)))..)))))))))).,0.6818181818181818,0.6818181818181818,0.6818181818181818,3.6325445390011737
SPR,216,tdbR00000105,74,(((((((.......(((....)))((((((.......))))))...(((((.......))))))))))))....,0.8571428571428571,0.8571428571428571,0.8571428571428571,2.652538418999029
PDB,407,bpRNA_PDB_407,67,.((((........)))).....((((((((((((....))))).................))))))),0.25,0.6363636363636364,0.358974358974359,1.510220191001281
SPR,82,tdbR00000053,72,.........((((.....))))..((((................(((((.......))))).......)))),0.4090909090909091,0.6923076923076923,0.5142857142857142,2.684538056999372
PDB,358,bpRNA_PDB_358,27,((((((...((((....)))))))))),0.9,0.8181818181818182,0.8571428571428572,0.027197404000617098
SPR,268,tdbR00000450,78,(((((((.......(((.......))).((((((........))))))..(((((.......))))))))))))....,0.75,0.6818181818181818,0.7142857142857143,4.920773985000778
PDB,570,bpRNA_PDB_570,77,((((((((....))))))))((((((((..............))))))))......((((....)))).........,0.6896551724137931,1.0,0.8163265306122449,3.406208009000693
PDB,262,bpRNA_PDB_262,34,((.((((((((((......)))))..))))).)),0.8461538461538461,0.8461538461538461,0.8461538461538461,0.09786036299919942
PDB,266,bpRNA_PDB_266,22,((((.....)))).........,0.5714285714285714,1.0,0.7272727272727273,0.03352540200103249
SPR,68,tdbR00000094,76,(((((((....(((((.((((.........)))))............(((........))))))))))))))....,0.42857142857142855,0.391304347826087,0.4090909090909091,2.987165621998429
SPR,155,tdbR00000355,76,(((((((...(((........)))..(((((.......))))).....(((((.......))))))))))))....,0.9523809523809523,1.0,0.975609756097561,2.5726267129994085
PDB,389,bpRNA_PDB_389,26,.....((((....)))).........,0.5,1.0,0.6666666666666666,0.03353335000065272
SPR,156,tdbR00000356,77,(((((((...(((.........)))..(((((.......))))).....(((((.......))))))))))))....,0.9523809523809523,1.0,0.975609756097561,2.958180113999333
SPR,556,tdbR00000055,75,.((((((.....))))))........(((((.......)))))...((((((.......))))))..........,0.5,0.6470588235294118,0.5641025641025642,3.691858352998679
PDB,471,bpRNA_PDB_471,27,..((((...............))))..,0.4444444444444444,1.0,0.6153846153846153,0.02720782000142208
SPR,25,tdbR00000590,62,...........................((((((.....)))))).(((..........))).,0.3333333333333333,0.38461538461538464,0.3571428571428571,1.9292056810008944
PDB,421,bpRNA_PDB_421,18,((((((......)))))),0.8571428571428571,1.0,0.923076923076923,0.017087849000745337
SPR,586,tdbR00000226,87,(((((((..(((...........))).(((((.......)))))...............(((((.......))))))))))))....,0.9523809523809523,1.0,0.975609756097561,4.614815603999887
PDB,28,bpRNA_PDB_28,43,(((....(((.((...)))))...........)))........,0.13333333333333333,0.4,0.2,0.19347147600092285
SPR,530,tdbR00000396,90,(((((......................(((((.......)))))...........((((...(((((.......)))))..))))))))),0.7142857142857143,0.6521739130434783,0.6818181818181819,6.416767429000174
SPR,469,tdbR00000243,74,((((((((.((((.......)))).(((((.......))))).....((((.......))))))))))))....,1.0,0.9090909090909091,0.9523809523809523,3.1610209609989397
PDB,135,bpRNA_PDB_135,23,(((((.............))))),0.5,1.0,0.6666666666666666,0.02020423099929758
SPR,516,tdbR00000192,76,.........((((........)))).(((((.......))))).............((((((......))))))..,0.42857142857142855,0.6,0.5,2.8646769900005893
SRP,822,Stre.ther._CP000024,77,.(((((........((.....))(((.....(((....))).....)))..................))))).....,0.391304347826087,0.6923076923076923,0.5,3.4612956940000004
SPR,352,tdbR00000288,76,.........((((........)))).((((.........)))).....(((((.......)))))..((....)).,0.65,0.8666666666666667,0.7428571428571429,2.5104242769994016
SPR,620,tdbR00000535,75,(((((((.......((....))...(((((.......))))).....(((((.......))))))))))))....,0.8095238095238095,0.8947368421052632,0.8500000000000001,2.771044033999715
SRP,795,Stre.aver._BA000030,90,..(((((((..(((.......(((((......(((...(((....))).....)))......)))......))))).)))))))......,0.44,0.4782608695652174,0.4583333333333333,9.306661134000024
SRP,334,Haem.ducr._AE017143,100,(((((((................(((...........))).............((((.....................)))))))...))))........,0.08823529411764706,0.3,0.13636363636363635,13.794616023000344
SPR,169,tdbR00000119,75,(((((((...................(((((.......)))))....(((((.......))))))))))))....,0.85,1.0,0.9189189189189189,2.9191028920013196
SRP,186,Chla.trac._CP000051,106,((((((.......(((.......)))......((((......))))..........(((((.....((((.....))))...))))).(((....)))..)))))),0.1935483870967742,0.2727272727272727,0.22641509433962262,17.004327849999754
PDB,333,bpRNA_PDB_333,26,((((.....(((....)))...)))),0.6363636363636364,1.0,0.7777777777777778,0.02541241500148317
SPR,397,tdbR00000616,78,(((((((..((((..........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,5.880834943000082
SRP,422,Leis.aeth._AY722731,130,........(((((....((((....((((.((((......)))).....))))....((((((....................)))))..))))))))))...((((......)))).............,0.16666666666666666,0.045454545454545456,0.07142857142857144,73.04767774999891
PDB,533,bpRNA_PDB_533,27,..((((...............))))..,0.4444444444444444,1.0,0.6153846153846153,0.02786925100008375
PDB,304,bpRNA_PDB_304,24,(((((.(((.....)))..))))),0.8,1.0,0.888888888888889,0.02256941599989659
PDB,227,bpRNA_PDB_227,32,(((((.(((..(((....)))...)))))))),0.8333333333333334,0.9090909090909091,0.8695652173913043,0.053992195998944226
SPR,51,tdbR00000274,76,(((((....((((........))))..((((.......)))).......((((......)))).))))).......,0.6190476190476191,0.9285714285714286,0.742857142857143,3.4030944730002375
PDB,410,bpRNA_PDB_410,20,.....(((....))).....,0.375,1.0,0.5454545454545454,0.01834982500076876
PDB,373,bpRNA_PDB_373,48,.............((((((((................))))))))...,0.47058823529411764,1.0,0.6399999999999999,0.5063025879990164
SPR,199,tdbR00000086,76,(((((((....(((((.((((.........))))).((((......))))......)))).....)))))))....,0.38095238095238093,0.2962962962962963,0.3333333333333333,3.0165610469994135
SPR,296,tdbR00000050,76,.((((.........................(((.......))).....(((((.......))))).))))......,0.42857142857142855,0.9,0.5806451612903225,3.4484503690000565
SRP,814,Stre.pyog._CP000056,98,..........(((((.(((((.......))))).......(((....))).((..(((...)).......)))....)))))................,0.34615384615384615,0.47368421052631576,0.39999999999999997,9.585394693000126
SPR,559,tdbR00000556,77,(((((((.(((((...........))))).........(((....)))..................)))))))....,0.45,0.5625,0.5,2.965541942998243
PDB,657,bpRNA_PDB_657,18,(((((((....))))))),1.0,1.0,1.0,0.02669203899858985
SPR,27,tdbR00000591,65,...........................(((((...))))).........................,0.16666666666666666,0.42857142857142855,0.24,1.2579320980003104
PDB,632,bpRNA_PDB_632,94,((((..........((((.......((((((......)))).)).((((....)))))))).((((......)))).............)))).,0.2777777777777778,0.625,0.3846153846153846,6.946783043000323
SRP,110,Brad.spec._CU234118,106,((((((......((((.((((...))))....((((.......)))).(((.......)))......))))((((((......))))))..)))))).........,0.3125,0.4166666666666667,0.35714285714285715,24.80983300600019
SRP,718,Sacc.eryt._AM420293,53,(((.((((..((((((((......)))...)))).....))))))))......,0.25,0.09090909090909091,0.13333333333333333,1.2294522449992655
PDB,310,bpRNA_PDB_310,17,(((((.......))))),0.7142857142857143,1.0,0.8333333333333333,0.01665039500039711
SRP,813,Stre.pyog._CP000017,98,..........(((((.(((((.......))))).......(((....))).((..(((...)).......)))....)))))................,0.34615384615384615,0.47368421052631576,0.39999999999999997,9.571768268000596
PDB,329,bpRNA_PDB_329,55,((((((......((((.......((((....)))).......))))...)))))),0.7368421052631579,1.0,0.8484848484848484,0.5521401890000561
SRP,500,Meth.caps._AE017282,118,((((((...((((.........))))(((((.(((..........))).(((....)))....((((.((((...........)))).....)))))))))...))))))........,0.34210526315789475,0.5,0.40625000000000006,40.69154566100042
SRP,569,Nitr.euro._AL954747,102,..(((((....))))).......(((((..............(((....))).....)))))................(((........)))..........,0.15625,0.45454545454545453,0.2325581395348837,12.93310476499937
SRP,959,Zymo.mobi._AF203881,99,.(((((((...((((.((((......)))).(((((.......((((((........)))).............)))))..))))))))))))).....,0.45454545454545453,0.29411764705882354,0.35714285714285715,12.527266794000752
SRP,687,Rals.meta._CP000352,111,....(((........))).((((((((((...................((((((...((((....)))))).))))))...((((.....))))))))..)))).......,0.45454545454545453,0.625,0.5263157894736842,23.847285154999554
PDB,35,bpRNA_PDB_35,29,((((..((((((....))))))...)))),0.7692307692307693,1.0,0.8695652173913044,0.04328190600062953
SRP,557,Neis.gono._AE004969,92,(((((....))))).((((.........((((((.....((((....))))...))))...)))))).........((((.......)))).,0.41935483870967744,0.65,0.5098039215686274,17.895581896000294
PDB,260,bpRNA_PDB_260,14,((((......)))),0.6666666666666666,1.0,0.8,0.016034279000450624
SRP,676,Psyc.sp.._CP000713,90,(((((((.(((....)))....((((..((((((((((..(((...))).....)))..)))).))))........))))))....)))),0.5833333333333334,0.4375,0.5,10.28967442800058
PDB,119,bpRNA_PDB_119,38,((((....((((.((((....))))...))))..)))),0.75,1.0,0.8571428571428571,0.13931918799971754
PDB,378,bpRNA_PDB_378,26,((((.....(((....)))...)))),0.6363636363636364,1.0,0.7777777777777778,0.029241780001029838
PDB,296,bpRNA_PDB_296,22,..(((............)))..,0.3333333333333333,1.0,0.5,0.017032193998602452
SRP,13,Agro.tume._AE008984,98,...((((((.(((((.((((...))))))))))(((.....(((....))).....)))..........(((((((....)))))))......))))),0.3333333333333333,0.3103448275862069,0.32142857142857145,17.2523822309995
SRP,442,Leis.majo._AY722713,137,.............((((...((((....((((...........)))).....))))....((((((...................((((...)))).))))))...((((......))))....)))).........,0.0,0.0,0,81.54701658999875
SRP,62,Baci.cere._AE016998,103,.....((((((.........))))))...........((((((((....)))...........((((.....(((.....))))..)))..))))).......,0.30303030303030304,0.5555555555555556,0.3921568627450981,16.192791895000482
SPR,81,tdbR00000342,75,(((((((...................(((((.......)))))....(((((.......))))))))))))....,0.8095238095238095,1.0,0.8947368421052632,2.3944073720012966
PDB,338,bpRNA_PDB_338,17,(((((.......))))),0.625,1.0,0.7692307692307693,0.017502645001513883
SPR,324,tdbR00000607,85,.........(((...........))).(((((.......))))).............(((((.......)))))...........,0.65,1.0,0.787878787878788,4.358398708000095
SPR,347,tdbR00000343,75,(((((((...................(((((.......)))))....(((((.......))))))))))))....,0.8095238095238095,1.0,0.8947368421052632,2.430138125000667
SPR,456,tdbR00000528,75,(((((((..((((.......)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,2.8850638730000355
SPR,378,tdbR00000384,90,(((((((..(((...........))).(((((.......))))).....(((...)))....(((((.......))))))))))))....,0.9523809523809523,0.7692307692307693,0.8510638297872339,6.870593432000533
SPR,598,tdbR00000503,77,(((((((..((((...........((....))......)))).......(((((.......))))))))))))....,0.5714285714285714,0.9230769230769231,0.7058823529411765,3.1331578619992797
PDB,341,bpRNA_PDB_341,17,((((...))))......,0.0,0.0,0,0.018064078998577315
SRP,550,Myco.spec._CP000384,88,..(((((((((((...........................(((....)))((((..........)))).........))))))))))),0.2,0.07407407407407407,0.10810810810810811,13.738181304001046
PDB,666,bpRNA_PDB_666,23,(((((((.........))))))),0.7777777777777778,1.0,0.8750000000000001,0.018594225999549963
SPR,376,tdbR00000064,76,(((((((....((((((...(((((....)))))).)))))((......))..............)))))))....,0.3333333333333333,0.3888888888888889,0.358974358974359,2.9225345800005016
SPR,232,tdbR00000350,76,(((((((.........(((...))).(((((((.....)))))))...(((((.......))))))))))))....,0.8571428571428571,0.75,0.7999999999999999,2.746495200000936
SPR,432,tdbR00000539,75,(((((((.(((.((((........)))).)))....(((....))).(((((.......))))))))))))....,0.6190476190476191,0.5416666666666666,0.5777777777777778,2.7354208279994054
PDB,239,bpRNA_PDB_239,26,((((......))))............,0.5714285714285714,1.0,0.7272727272727273,0.01903534600023704
PDB,492,bpRNA_PDB_492,94,(((...........(((...(((.....)))......)))((((.((((....)))))))..((((......))))..............)))),0.4166666666666667,0.7142857142857143,0.5263157894736842,7.354848538001534
PDB,263,bpRNA_PDB_263,36,........(((((.................))))).,0.0,0,0,0.08091012599834357
tmRNA,266,../BPSEQFiles/Jako.libe._TRW-143017_1-102,102,..((((.......................))))...(((((((....)))))))....................(((((.......)))))...........,0.3870967741935484,0.8571428571428571,0.5333333333333333,18.86547347800115
SRP,396,Kleb.pneu._CP000647,100,(((((...(((((..((((.....))))...((((((...))).)))))........))).................(((.......))).)))))....,0.16,0.15384615384615385,0.1568627450980392,12.189724489999207
PDB,170,bpRNA_PDB_170,14,((((......)))),0.6666666666666666,1.0,0.8,0.01663838100103021
PDB,190,bpRNA_PDB_190,38,((((..((((...((((......))))...)))))))),0.7058823529411765,1.0,0.8275862068965517,0.10489466400031233
SPR,64,tdbR00000134,75,(((((((..............(((....)))................(((((.......))))))))))))....,0.5454545454545454,1.0,0.7058823529411764,2.6140805769991857
PDB,525,bpRNA_PDB_525,101,..........(((((((((..........(((((((.............))))))).....((((....)))).....)))))))))((.....)).....,0.5555555555555556,0.8695652173913043,0.6779661016949152,11.947227746999488
SPR,292,tdbR00000027,77,(((........................(((((.......)))))..((((((((....))))))......)))))..,0.5238095238095238,0.5789473684210527,0.5500000000000002,3.5120329490000586
SPR,249,tdbR00000211,87,(((((((.................((((((((((.......)))))(((...)))))))).(((.......)))..)))))))....,0.75,0.5769230769230769,0.6521739130434783,5.526491802000237
SRP,748,Shew.onei._AE015625,114,.....((((((.....(((((.....................((((..(((....)))......(((.....)))..........)))))...)))).))))))..........,0.35714285714285715,0.4,0.3773584905660378,38.009120098000494
SRP,405,Lact.delb._CR954253,91,.(((((.....((((((...............(((....)))..........))))))..........)))))..................,0.3157894736842105,0.35294117647058826,0.33333333333333337,6.095430006000242
PDB,356,bpRNA_PDB_356,34,........(((((......)))))..........,0.3333333333333333,1.0,0.5,0.08240905899947393
SRP,930,Yers.pest._AE017042,98,.........(((((...(((......)))..((((......(((....)))....(((.((((...))))........)))))....))))....))),0.3225806451612903,0.47619047619047616,0.3846153846153846,12.073758597000051
PDB,162,bpRNA_PDB_162,34,(((((((......(((((....)))))))))))),0.9230769230769231,1.0,0.9600000000000001,0.1017053819996363
SRP,234,Crit.luci._AY781798,58,.....(((((((................(((......)))......))))...)))..,0,0.0,0,0.49403689300015685
SPR,53,tdbR00000316,77,(((((((..((((.........)))).((((((.....))))))......((((.......)))).)))))))....,0.9523809523809523,0.9090909090909091,0.9302325581395349,2.7825218480011245
SRP,673,Psyc.arct._CP000082,116,...........(((((((...................((((((......(((....))).....((((((((.............)))......)))))..)))))))))))))..,0.11538461538461539,0.1,0.10714285714285714,26.698936617000072
PDB,362,bpRNA_PDB_362,24,((((((((........)))))))),0.7777777777777778,0.7777777777777778,0.7777777777777778,0.021423952999612084
PDB,295,bpRNA_PDB_295,33,(((((.....((((....))))......))))),0.6,1.0,0.7499999999999999,0.0760255759996653
