database_name,sequence_database_number,sequence_info,sequence_length,pred,sensitivity,ppv,f1,execution_wall_time_secs
PDB,194,bpRNA_PDB_194,29,((((((((.((((....)))))))))))),1.0,0.7142857142857143,0.8333333333333333,0.06804666099924361
PDB,313,bpRNA_PDB_313,17,(((((.......))))),1.0,1.0,1.0,0.03384175899918773
SPR,490,tdbR00000068,76,(((((((..((((........)))).(((((.......)))))..((((......))))......)))))))....,0.7619047619047619,0.6956521739130435,0.7272727272727272,3.8976669469993794
PDB,363,bpRNA_PDB_363,32,...........((((....))))((....)).,0.21428571428571427,0.75,0.3333333333333333,0.11764294699969469
SRP,910,Xant.axon._AE011739,118,.....(((...)))................((((((..((((((((((.(((....)))..........))))))...........))))))....)))).((((....)))).....,0.25,0.45,0.32142857142857145,195.20135894399937
PDB,435,bpRNA_PDB_435,67,((((((.....(((((........))))).....(((((........)))))........)))))).,0.35714285714285715,0.9090909090909091,0.5128205128205129,1.6337957620016823
PDB,152,bpRNA_PDB_152,38,((((((...(((((....))))).........)))))),0.7857142857142857,1.0,0.88,0.12436283199713216
SRP,675,Psyc.ingr._CP000510,114,...((((((((((((..(((((..(((......)))..)))))((((..(((....))).....((....))..............))))))))))))....))))........,0.3333333333333333,0.3548387096774194,0.34375,159.46734716799983
SPR,416,tdbR00000418,85,(((((((..(((..........))).(((((.......))))).((((...))))..(((((.......))))))))))))....,0.9090909090909091,0.7142857142857143,0.8,7.070376338000642
SRP,336,Haem.ducr._U32175,100,(((((((................(((...........))).((((........((((......))))...........)))))))...))))........,0.17647058823529413,0.42857142857142855,0.25,18.54268485400098
SRP,176,Chla.muri._AE002160,106,(((((((......(((.......)))......((((......))))..........(((((.....((((.....))))...)))))((((....))))))))))),0.07407407407407407,0.07407407407407407,0.07407407407407407,31.692917060998298
SRP,456,List.wels._AM263198,30,............(((....)))........,0.42857142857142855,1.0,0.6,0.0433461200009333
SPR,533,tdbR00000444,76,(((((....(((..........))).(((((.......))))).....(((((.......)))))..)))))....,0.9,1.0,0.9473684210526316,2.664714022001135
PDB,565,bpRNA_PDB_565,67,(((((((....((((((.......)))))).........(((.............)))..))))))),0.5714285714285714,1.0,0.7272727272727273,1.9069481550031924
SRP,717,Sacc.degr._CP000282,98,(((((...........................(((....)))(((...)))))...)))......(((((.(((..(((...))))))))....))).,0.17857142857142858,0.20833333333333334,0.1923076923076923,30.83245903599891
SPR,584,tdbR00000513,77,.((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))).....,1.0,1.0,1.0,3.9374023679993115
SPR,42,tdbR00000297,75,(((((((..((((.......)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,2.220342508997419
SPR,532,tdbR00000443,76,(((((....(((..........))).(((((.......))))).....(((((.......)))))..)))))....,0.9,1.0,0.9473684210526316,2.488858259002882
SRP,528,Myco.capr._S67588,81,(((((((((((((((((.....(((......))).........................)))))))).)))))))))....,0.56,0.6086956521739131,0.5833333333333334,5.546343694000825
SPR,159,tdbR00000295,76,(((((((..((((........))))(((.(((.............)))(((((.......))))))))))))))).,0.7619047619047619,0.6666666666666666,0.7111111111111111,3.051099307998811
PDB,144,bpRNA_PDB_144,34,((((((.....))).)))..(((........))),0.38461538461538464,0.5555555555555556,0.4545454545454546,0.07469916799891507
PDB,336,bpRNA_PDB_336,45,........(((((((((((....)))))))))))...........,0.55,1.0,0.7096774193548387,0.35670471399862436
PDB,10,bpRNA_PDB_10,29,((((((((.((((....)))))))))))),1.0,0.6,0.7499999999999999,0.06599516599817434
SRP,640,Proc.mari._AE017126,51,...................(((....)))((((.((....))..))))...,0.25,0.3333333333333333,0.28571428571428575,0.42418033499779995
PDB,653,bpRNA_PDB_653,34,..(((((....................)))))..,0.38461538461538464,1.0,0.5555555555555556,0.06876193800053443
PDB,84,bpRNA_PDB_84,31,..........((((....))))((....)).,0.3,0.42857142857142855,0.3529411764705882,0.11457886400239659
SPR,552,tdbR00000278,77,(((((((..((((.........)))).((((.........)))).....(((((.......))))))))))))....,0.9523809523809523,1.0,0.975609756097561,2.8451123330014525
SRP,495,Meso.viri._AF166114,103,.((((((((.....((((((((....)))))))).......((((.....(((((............)))))..))))........)))))))).........,0.37037037037037035,0.3333333333333333,0.3508771929824561,14.675332948998403
SPR,372,tdbR00000218,84,(((((((..((.......))((((((....(((((........))))))...............)))))....)))))))....,0.35,0.2916666666666667,0.31818181818181823,4.331044021000707
SRP,127,Bruc.ovis._CP000708,103,((((((...((((.((((...)))).........(((....)))).(((((......)))..........((((((......))))))..)))))).))))).,0.5,0.5333333333333333,0.5161290322580646,59.62592990899793
SRP,699,Rhod.palu._CP000463,105,.(((((((((((...(((((((....))))))((((.......)))).(((.......)))..(((...((...)))))..)))))))..)))))..........,0.5333333333333333,0.43243243243243246,0.47761194029850745,51.261996468998404
PDB,217,bpRNA_PDB_217,31,(((((((((((........)))).))))))),0.9090909090909091,0.8333333333333334,0.8695652173913043,0.08690908300195588
SPR,254,tdbR00000175,77,(((((((...........(((....(((((((.......)))))))....(((........)))..)))))))))).,0.6818181818181818,0.6818181818181818,0.6818181818181818,3.85510800299744
SPR,216,tdbR00000105,74,(((((((.......(((....)))((((((.......))))))...(((((.......))))))))))))....,0.8571428571428571,0.8571428571428571,0.8571428571428571,2.9205958000020473
PDB,407,bpRNA_PDB_407,67,.((((........)))).....((((((((((((....))))).................))))))),0.25,0.6363636363636364,0.358974358974359,1.577508530997875
SPR,82,tdbR00000053,72,.........((((.....))))..((((................(((((.......))))).......)))),0.4090909090909091,0.6923076923076923,0.5142857142857142,2.938532510997902
PDB,358,bpRNA_PDB_358,27,((((((...((((....)))))))))),0.9,0.8181818181818182,0.8571428571428572,0.045487199000490364
SPR,268,tdbR00000450,78,(((((((.......(((.......))).((((((........))))))..(((((.......))))))))))))....,0.75,0.6818181818181818,0.7142857142857143,5.227670684998884
PDB,570,bpRNA_PDB_570,77,((((((((....))))))))((((((((..............))))))))......((((....)))).........,0.6896551724137931,1.0,0.8163265306122449,3.6853382420013077
PDB,262,bpRNA_PDB_262,34,...(((((..................)))))...,0.38461538461538464,1.0,0.5555555555555556,0.09900109700174653
PDB,266,bpRNA_PDB_266,22,((((.....)))).........,0.5714285714285714,1.0,0.7272727272727273,0.05470612200224423
SPR,68,tdbR00000094,76,(((((((....(((((.((((.........)))))............(((........))))))))))))))....,0.42857142857142855,0.391304347826087,0.4090909090909091,3.3246177900000475
SPR,155,tdbR00000355,76,(((((((...(((........)))..(((((.......))))).....(((((.......))))))))))))....,0.9523809523809523,1.0,0.975609756097561,2.992686761001096
PDB,389,bpRNA_PDB_389,26,.....((((....)))).........,0.5,1.0,0.6666666666666666,0.044487399001809536
SPR,156,tdbR00000356,77,(((((((...(((.........)))..(((((.......))))).....(((((.......))))))))))))....,0.9523809523809523,1.0,0.975609756097561,3.379391412003315
SPR,556,tdbR00000055,75,.((((((.....))))))........(((((.......)))))...((((((.......))))))..........,0.5,0.6470588235294118,0.5641025641025642,4.6917147189997195
PDB,471,bpRNA_PDB_471,27,..((((...............))))..,0.4444444444444444,1.0,0.6153846153846153,0.04616688700116356
SPR,25,tdbR00000590,62,.(((((.....................((((((.....)))))).(((....))))).))).,0.6666666666666666,0.5555555555555556,0.606060606060606,2.1665203029988334
PDB,421,bpRNA_PDB_421,18,((((((......)))))),0.8571428571428571,1.0,0.923076923076923,0.033875103003083495
SPR,586,tdbR00000226,87,(((((((..(((...........))).(((((.......)))))...............(((((.......))))))))))))....,0.9523809523809523,1.0,0.975609756097561,6.032213331000094
PDB,28,bpRNA_PDB_28,43,((((...(((.((...)))))....((......))....)))),0.5333333333333333,0.7272727272727273,0.6153846153846153,0.21314419400005136
SPR,530,tdbR00000396,90,(((((......................(((((.......)))))...........((((...(((((.......)))))..))))))))),0.7142857142857143,0.6521739130434783,0.6818181818181819,6.933036295999045
SPR,469,tdbR00000243,74,((((((((.((((.......)))).(((((.......))))).....((((.......))))))))))))....,1.0,0.9090909090909091,0.9523809523809523,3.1197070210000675
PDB,135,bpRNA_PDB_135,23,(((((.............))))),0.5,1.0,0.6666666666666666,0.036822566002228996
SPR,516,tdbR00000192,76,.........((((........)))).(((((.......))))).............((((((......))))))..,0.42857142857142855,0.6,0.5,3.043380655002693
SRP,822,Stre.ther._CP000024,77,.(((((........((.....))(((.....(((....))).....)))..................))))).....,0.391304347826087,0.6923076923076923,0.5,3.8513107809994835
SPR,352,tdbR00000288,76,.........((((........)))).((((.........)))).....(((((.......)))))..((....)).,0.65,0.8666666666666667,0.7428571428571429,2.660285345999
SPR,620,tdbR00000535,75,(((((((.(((.((((........)))).)))....(((....))).(((((.......))))))))))))....,0.6190476190476191,0.5416666666666666,0.5777777777777778,2.9044724400009727
SRP,795,Stre.aver._BA000030,90,..(((((((..(((.......(((((......(((...(((....))).....)))......)))......))))).)))))))......,0.44,0.4782608695652174,0.4583333333333333,13.521136478997505
SRP,334,Haem.ducr._AE017143,100,(((((((................(((...........))).............((((.....................)))))))...))))........,0.08823529411764706,0.3,0.13636363636363635,16.339669772998604
SPR,169,tdbR00000119,75,(((((((...................(((((.......)))))....(((((.......))))))))))))....,0.85,1.0,0.9189189189189189,3.329456054001639
SRP,186,Chla.trac._CP000051,106,((((((.......(((.......)))......((((......))))..........(((((.....((((.....))))...))))).(((....)))..)))))),0.1935483870967742,0.2727272727272727,0.22641509433962262,33.383733036000194
PDB,333,bpRNA_PDB_333,26,((((.....(((....)))...)))),0.6363636363636364,1.0,0.7777777777777778,0.042206723999697715
SPR,397,tdbR00000616,78,(((((((..((((..........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,9.18117445000098
SRP,422,Leis.aeth._AY722731,130,........(((((....((((....((((.((((......)))).....))))....((((((....................)))))..))))))))))...((((......)))).............,0.16666666666666666,0.045454545454545456,0.07142857142857144,292.01821278699936
PDB,533,bpRNA_PDB_533,27,..((((...............))))..,0.4444444444444444,1.0,0.6153846153846153,0.04660610300197732
PDB,304,bpRNA_PDB_304,24,(((((.(((.....)))..))))),0.8,1.0,0.888888888888889,0.03923168199980864
PDB,227,bpRNA_PDB_227,32,(((((.(((..(((....)))...)))))))),0.8333333333333334,0.9090909090909091,0.8695652173913043,0.06834008199803066
SPR,51,tdbR00000274,76,(((((....((((........))))..((((.......))))......((((.......)))).))))).......,0.6190476190476191,0.9285714285714286,0.742857142857143,3.6786320859973785
PDB,410,bpRNA_PDB_410,20,.....(((....))).....,0.375,1.0,0.5454545454545454,0.03531133000069531
PDB,373,bpRNA_PDB_373,48,.............((((((((................))))))))...,0.47058823529411764,1.0,0.6399999999999999,0.5112932049996743
SPR,199,tdbR00000086,76,(((((((....(((((.((((.........))))).((((......))))......)))).....)))))))....,0.38095238095238093,0.2962962962962963,0.3333333333333333,3.4427945310017094
SPR,296,tdbR00000050,76,.((((.........................(((.......))).....(((((.......))))).))))......,0.42857142857142855,0.9,0.5806451612903225,4.299611157999607
SRP,814,Stre.pyog._CP000056,98,..........(((((.(((((.......))))).......(((....))).((..(((...)).......)))....)))))................,0.34615384615384615,0.47368421052631576,0.39999999999999997,11.26009469100245
SPR,559,tdbR00000556,77,(((((((.(((((...........))))).........(((....)))..................)))))))....,0.45,0.5625,0.5,3.2110851030010963
PDB,657,bpRNA_PDB_657,18,(((((((....))))))),1.0,1.0,1.0,0.04419509099898278
SPR,27,tdbR00000591,65,...........................(((((...))))).........................,0.16666666666666666,0.42857142857142855,0.24,1.2858260520006297
PDB,632,bpRNA_PDB_632,94,((((..........((((.......((((((......)))).)).((((....)))))))).((((......)))).............)))).,0.2777777777777778,0.625,0.3846153846153846,9.256170528999064
SRP,110,Brad.spec._CU234118,106,((((((......((((.((((...))))....((((.......)))).(((.......)))......))))((((((......))))))..)))))).........,0.3125,0.4166666666666667,0.35714285714285715,61.33474613200087
SRP,718,Sacc.eryt._AM420293,53,(((.((((..((((((((......)))...)))).....))))))))......,0.25,0.09090909090909091,0.13333333333333333,1.3972739570017438
PDB,310,bpRNA_PDB_310,17,(((((.......))))),0.7142857142857143,1.0,0.8333333333333333,0.0331667339996784
SRP,813,Stre.pyog._CP000017,98,..........(((((.(((((.......))))).......(((....))).((..(((...)).......)))....)))))................,0.34615384615384615,0.47368421052631576,0.39999999999999997,11.259665493002103
PDB,329,bpRNA_PDB_329,55,((((((......((((.......((((....)))).......))))...)))))),0.7368421052631579,1.0,0.8484848484848484,0.5572754710010486
SRP,500,Meth.caps._AE017282,118,((((((...((((.........))))(((((.(((..........))).(((....)))....((((.((((...........)))).....)))))))))...))))))........,0.34210526315789475,0.5,0.40625000000000006,139.55655320799997
SRP,569,Nitr.euro._AL954747,102,..(((((....))))).......(((((..............(((....))).....)))))................(((........)))..........,0.15625,0.45454545454545453,0.2325581395348837,26.936792810000043
SRP,959,Zymo.mobi._AF203881,99,.(((((((...((((.((((......)))).(((((.......((((((........)))).............)))))..))))))))))))).....,0.45454545454545453,0.29411764705882354,0.35714285714285715,26.54129224999997
SRP,687,Rals.meta._CP000352,111,....(((........))).((((((((((...................((((((...((((....)))))).))))))...((((.....))))))))..)))).......,0.45454545454545453,0.625,0.5263157894736842,81.40078910000011
PDB,35,bpRNA_PDB_35,29,((((..((((((....))))))...)))),0.7692307692307693,1.0,0.8695652173913044,0.06050305100143305
SRP,557,Neis.gono._AE004969,92,(((((....))))).((((.........((((((.....((((....))))...))))...)))))).........((((.......)))).,0.41935483870967744,0.65,0.5098039215686274,56.12720163499762
PDB,260,bpRNA_PDB_260,14,((((......)))),0.6666666666666666,1.0,0.8,0.03362605599977542
SRP,676,Psyc.sp.._CP000713,90,(((((((.(((....)))....((((..((((((((((..(((...))).....)))..)))).))))........))))))....)))),0.5833333333333334,0.4375,0.5,19.371167846999015
PDB,119,bpRNA_PDB_119,38,((((....((((.((((....))))...))))..)))),0.75,1.0,0.8571428571428571,0.14265614699979778
PDB,378,bpRNA_PDB_378,26,((((.....(((....)))...)))),0.6363636363636364,1.0,0.7777777777777778,0.04170590099965921
PDB,296,bpRNA_PDB_296,22,..(((............)))..,0.3333333333333333,1.0,0.5,0.03360608600269188
SRP,13,Agro.tume._AE008984,98,...((((((.(((((.((((...))))))))))(((.....(((....))).....)))..........(((((((....)))))))......))))),0.3333333333333333,0.3103448275862069,0.32142857142857145,36.17672637199939
SRP,442,Leis.majo._AY722713,137,.............((((...((((....((((...........)))).....))))....((((((...................((((...)))).))))))...((((......))))....)))).........,0.0,0.0,0,359.457880457001
SRP,62,Baci.cere._AE016998,103,.....((((((.........))))))...........((((((((....)))...........((((.....(((.....))))..)))..))))).......,0.30303030303030304,0.5555555555555556,0.3921568627450981,32.613708309003414
SPR,81,tdbR00000342,75,(((((((...................(((((.......)))))....(((((.......))))))))))))....,0.8095238095238095,1.0,0.8947368421052632,2.6333317590033403
PDB,338,bpRNA_PDB_338,17,(((((.......))))),0.625,1.0,0.7692307692307693,0.03633066499605775
SPR,324,tdbR00000607,85,.........(((...........))).(((((.......))))).............(((((.......)))))...........,0.65,1.0,0.787878787878788,5.9361541390026105
SPR,347,tdbR00000343,75,(((((((...................(((((.......)))))....(((((.......))))))))))))....,0.8095238095238095,1.0,0.8947368421052632,2.7108719759999076
SPR,456,tdbR00000528,75,(((((((..((((.......)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,3.1270280460012145
SPR,378,tdbR00000384,90,(((((((..(((...........))).(((((.......))))).....(((...)))....(((((.......))))))))))))....,0.9523809523809523,0.7692307692307693,0.8510638297872339,8.695204996998655
SPR,598,tdbR00000503,77,(((((((..((((...........((....))......)))).......(((((.......))))))))))))....,0.5714285714285714,0.9230769230769231,0.7058823529411765,3.3994862149993423
PDB,341,bpRNA_PDB_341,17,((((...))))......,0.0,0.0,0,0.03603273699991405
SRP,550,Myco.spec._CP000384,88,..(((((((((((...........................(((....)))((((..........)))).........))))))))))),0.2,0.07407407407407407,0.10810810810810811,29.546408037997026
PDB,666,bpRNA_PDB_666,23,(((((((.........))))))),0.7777777777777778,1.0,0.8750000000000001,0.03530461699847365
SPR,376,tdbR00000064,76,(((((((....((((((...(((((....)))))).)))))((......))..............)))))))....,0.3333333333333333,0.3888888888888889,0.358974358974359,3.2158559679955943
SPR,232,tdbR00000350,76,(((((((.........(((...))).(((((((.....)))))))...(((((.......))))))))))))....,0.8571428571428571,0.75,0.7999999999999999,3.6665202189979027
SPR,432,tdbR00000539,75,(((((((.(((.((((........)))).)))....(((....))).(((((.......))))))))))))....,0.6190476190476191,0.5416666666666666,0.5777777777777778,2.8922555559984175
PDB,239,bpRNA_PDB_239,26,((((......))))............,0.5714285714285714,1.0,0.7272727272727273,0.03717197299556574
PDB,492,bpRNA_PDB_492,94,(((...........(((...(((.....)))......)))((((.((((....)))))))..((((......))))..............)))),0.4166666666666667,0.7142857142857143,0.5263157894736842,9.705641774002288
PDB,263,bpRNA_PDB_263,36,........(((((.................))))).,0.0,0,0,0.09498832399549428
tmRNA,266,../BPSEQFiles/Jako.libe._TRW-143017_1-102,102,..((((.......................))))...(((((((....)))))))....................(((((.......)))))...........,0.3870967741935484,0.8571428571428571,0.5333333333333333,20.47179426799994
SRP,396,Kleb.pneu._CP000647,100,(((((...(((((..((((.....))))...((((((...))).)))))........))).................(((.......))).)))))....,0.16,0.15384615384615385,0.1568627450980392,17.68301334499847
PDB,170,bpRNA_PDB_170,14,((((......)))),0.6666666666666666,1.0,0.8,0.0340151250056806
PDB,190,bpRNA_PDB_190,38,((((..((((...((((......))))...)))))))),0.7058823529411765,1.0,0.8275862068965517,0.12430615400080569
SPR,64,tdbR00000134,75,(((((((..............(((....)))................(((((.......))))))))))))....,0.5454545454545454,1.0,0.7058823529411764,2.7768390479977825
PDB,525,bpRNA_PDB_525,101,..........(((((((((..........(((((((.............))))))).....((((....)))).....)))))))))((.....)).....,0.5555555555555556,0.8695652173913043,0.6779661016949152,18.369921589001024
SPR,292,tdbR00000027,77,(((........................(((((.......)))))..((((((((....))))))......)))))..,0.5238095238095238,0.5789473684210527,0.5500000000000002,3.868817153001146
SPR,249,tdbR00000211,87,(((((((.................((((((((((.......)))))(((...)))))))).(((.......)))..)))))))....,0.75,0.5769230769230769,0.6521739130434783,6.034852044998843
SRP,748,Shew.onei._AE015625,114,.....((((((.....(((((.....................((((..(((....)))......(((.....)))..........)))))...)))).))))))..........,0.35714285714285715,0.4,0.3773584905660378,154.7836249230022
SRP,405,Lact.delb._CR954253,91,.(((((.....((((((...............(((....)))..........))))))..........)))))..................,0.3157894736842105,0.35294117647058826,0.33333333333333337,7.898193100001663
PDB,356,bpRNA_PDB_356,34,........(((((......)))))..........,0.3333333333333333,1.0,0.5,0.09138649400119903
SRP,930,Yers.pest._AE017042,98,.........(((((...(((......)))..((((......(((....)))....(((.((((...))))........)))))....))))....))),0.3225806451612903,0.47619047619047616,0.3846153846153846,19.480789285000355
PDB,162,bpRNA_PDB_162,34,(((((((......(((((....)))))))))))),0.9230769230769231,1.0,0.9600000000000001,0.11998052000126336
SRP,234,Crit.luci._AY781798,58,.....(((((((................(((......)))......))))...)))..,0,0.0,0,0.5343106599975727
SPR,53,tdbR00000316,77,(((((((..((((.........)))).((((((.....))))))......((((.......)))).)))))))....,0.9523809523809523,0.9090909090909091,0.9302325581395349,3.270358824003779
SRP,673,Psyc.arct._CP000082,116,...........(((((((...................((((((......(((....))).....((((((((.............)))......)))))..)))))))))))))..,0.11538461538461539,0.1,0.10714285714285714,78.23866098400322
PDB,362,bpRNA_PDB_362,24,((((((((........)))))))),0.7777777777777778,0.7777777777777778,0.7777777777777778,0.03853645599883748
PDB,295,bpRNA_PDB_295,33,(((((.....((((....))))......))))),0.6,1.0,0.7499999999999999,0.09595839100074954
SRP,91,Bart.quin._BX897700,105,((((((((((((...)))..((((((((...)))))..)))....(((((......))))............)))))...(((.......))).....)))))..,0.2857142857142857,0.16216216216216217,0.20689655172413793,57.96729728799983
SPR,538,tdbR00000551,88,..(((((...................(((((........)))))...(((....)))...(((((.......))))))))))......,0.45454545454545453,0.5555555555555556,0.5,6.446081383997807
PDB,554,bpRNA_PDB_554,52,((((...((((((.((((.....))))......))))....)))))).....,0.3333333333333333,0.8571428571428571,0.48,0.44337302799976896
SPR,119,tdbR00000182,75,.........((((.......)))).(((((.......))))).....(((((.......)))))...........,0.6666666666666666,1.0,0.8,2.7429411279954365
SRP,664,Pseu.halo._CR954246,98,(((((...........................(((....)))(((...)))))...)))......(((((.(((..(((...))))))))....))).,0.17857142857142858,0.20833333333333334,0.1923076923076923,30.718341578001855
PDB,146,bpRNA_PDB_146,77,(((((..................((((.....))))........(((..................)))))....))),0.16666666666666666,1.0,0.2857142857142857,4.225879385005101
SPR,555,tdbR00000548,85,(((((((....................(((((((...)))))))........((......)).(((....))).)))))))....,0.5714285714285714,0.5714285714285714,0.5714285714285714,8.186969444999704
SPR,568,tdbR00000516,77,.((((....((((.........)))).(((((.......)))))(((.....((((.....)))....)))))))).,0.75,0.625,0.6818181818181818,2.597136080999917
SPR,294,tdbR00000334,75,...(((...))).........(((..((((.......))))..(((((......)))))............))).,0.3333333333333333,0.3684210526315789,0.35,3.1409409519983456
SRP,418,Legi.pneu._CR628337,118,...(((((((....((((..(((...............((((((....(((((...))))...))).............)))))..))))))..(((...))))))))))........,0.45714285714285713,0.6153846153846154,0.5245901639344263,127.05337443300232
PDB,614,bpRNA_PDB_614,71,(((((((((...(((...............)))........((((((.......))))))..))))))))),0.6428571428571429,1.0,0.782608695652174,3.0446713720011758
SPR,210,tdbR00000229,88,(((((((..(((...........))).(((((.......)))))................(((((.......))))))))))))....,1.0,1.0,1.0,7.01663517599809
SRP,850,Ther.mela._CP000716,38,.....((((.......)))).(((..((...)))..)),0.4444444444444444,0.3333333333333333,0.380952380952381,0.09541794699907769
SRP,754,Shig.flex._AE005674,74,.......(((......((((...)))...((((((((.(((............)))...))))))))...)))),0.18181818181818182,0.08,0.1111111111111111,3.9477883699946688
SPR,289,tdbR00000566,76,.........((((........))))(((..........)))...((((.....(((((.......))))).)))).,0.19047619047619047,0.23529411764705882,0.21052631578947367,4.112375431999681
PDB,221,bpRNA_PDB_221,31,(((((((((((........)))).))))))),1.0,1.0,1.0,0.07854921200487297
SPR,52,tdbR00000065,76,(((((((..((((........)))).(((((.......))))).......(((.......)))..)))))))....,0.9047619047619048,1.0,0.9500000000000001,3.330193944995699
SRP,102,Bord.pert._BX640415,96,(((......(((((....(((((((((........)))...(((....))).....))))((((.....))))).....)))))....))))....,0.35294117647058826,0.75,0.48,39.900111584000115
SRP,325,Geob.uran._CP000698,33,...(((.......(((...))).....)))...,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.08803042300132802
SPR,196,tdbR00000455,77,(((((((..((((.........)))).(((((.......)))))......((((.......)))).)))))))....,0.9523809523809523,1.0,0.975609756097561,3.2197378409982775
SPR,48,tdbR00000219,87,(((((((..(((...........))).((((((.....))))))((((......))))..((((.......)))).)))))))....,0.95,0.6551724137931034,0.7755102040816326,5.690611000005447
SPR,11,tdbR00000589,78,.(((.....((((.(((......)))).(((((.......)))))....((((((.......)))))).)))..))).,0.7619047619047619,0.6956521739130435,0.7272727272727272,9.534899231002782
SRP,19,Anap.marg._CP000030,101,.(((((......(((....)))..((((...((((((...)))(((........))))))...))))..((((((((......))))))))))))).....,0.41379310344827586,0.4,0.4067796610169491,22.287516462994972
SRP,820,Stre.suis._CP000407,78,..(((((........((.....))(((.....(((....))).....)))..................))))).....,0.42857142857142855,0.6428571428571429,0.5142857142857143,3.600832434996846
SPR,105,tdbR00000253,85,((((....))))...............(((((.......))))).(((....)))..(((((.......)))))...........,0.47619047619047616,0.5882352941176471,0.5263157894736842,5.802138528000796
SPR,114,tdbR00000049,76,.((((((....((((....)))).....((((.......)))).....(((((.......))))))))))).....,0.8,0.7619047619047619,0.7804878048780488,4.331498886996997
SPR,21,tdbR00000582,75,(((((((..((((.......)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,7.054994180994981
SRP,592,Para.bras._CN238860,127,...(((((.........)))))...(((.((((((....)))((((..((((.....((((((.........(((((....))))....))))........)))))).......)))))))))))..,0.3333333333333333,0.1346153846153846,0.19178082191780818,224.06654776399955
SRP,654,Pseu.aeru._AE004091,116,...(((((((.(((.....))).........((((..............(((((...((((((((((...))))...........)))))...)))))).)))))))..))))...,0.35135135135135137,0.48148148148148145,0.40625,289.2822012290053
SPR,617,tdbR00000558,76,(((((((..((((........))))..((((.......)))).......................)))))))....,0.7142857142857143,1.0,0.8333333333333333,4.062518371996703
PDB,417,bpRNA_PDB_417,12,(((......))),0,0.0,0,0.03268487699824618
PDB,344,bpRNA_PDB_344,17,(((((.......))))),1.0,1.0,1.0,0.03332757499447325
SRP,295,Esch.coli._AE014075,117,((((((((((.......(((((...(((......)))..((((......(((....)))..((((.(((.....)))).....))))))))....)))).)))))))))).......,0.46153846153846156,0.5806451612903226,0.5142857142857143,143.6630191880031
PDB,536,bpRNA_PDB_536,22,((((((..........)))))),0.6,1.0,0.7499999999999999,0.04158080900378991
SPR,154,tdbR00000359,77,(((((((..((((.........)))).(((((.......)))))......((((.......)))).)))))))....,1.0,1.0,1.0,6.2044364900066284
SRP,175,Chla.cavi._AE016995,102,...(((.................((((.........))))....(((........)))))).(((((.....))))).......((((........))))..,0.0,0.0,0,22.538607957998465
PDB,409,bpRNA_PDB_409,20,.....(((....))).....,0.375,1.0,0.5454545454545454,0.03621597900200868
SRP,665,Pseu.mend._CP000680,117,...(((((((.(((.....))).........((((..............(((((...((((((((((...))))...........)))))...)))))).)))))))..))))....,0.35,0.56,0.4307692307692308,294.58959563999815
PDB,658,bpRNA_PDB_658,18,(((((((....))))))),1.0,1.0,1.0,0.04445658099575667
PDB,210,bpRNA_PDB_210,15,((((......)))).,0.8,1.0,0.888888888888889,0.033259142001043074
PDB,259,bpRNA_PDB_259,34,(((........((((....)))))))........,0.2857142857142857,1.0,0.4444444444444445,0.08286427299753996
PDB,192,bpRNA_PDB_192,38,((((((((((...((((....))))))))...)))))),0.9333333333333333,1.0,0.9655172413793104,0.14089807100390317
SRP,923,Xyle.fast._AE012554,114,(((((...((((((((((...)))))....(((((....(((((....(((....)))..........)))))....)))))(((((........)))))))))).)))))...,0.45714285714285713,0.5333333333333333,0.4923076923076923,177.33549162899726
SRP,547,Myco.pulm._AL445565,99,.....((((.((((......................))))..(((....))).............................))))..............,0.25925925925925924,0.5833333333333334,0.358974358974359,13.219308542000363
SRP,99,Bloc.flor._BX248585,114,...((((((((((((..(((((..(((......)))..)))))((((..(((....))).....((....))..............))))))))))))....))))........,0.3333333333333333,0.3548387096774194,0.34375,158.9343601770015
SPR,520,tdbR00000083,76,.........((((........)))).(((((.......))))).....(((((.......)))))...........,0.6666666666666666,1.0,0.8,3.0150037619969225
SPR,142,tdbR00000209,87,(((((((....................(((((.......))))).((((....))))..(((((.......))))))))))))....,0.85,0.68,0.7555555555555556,6.505847572996572
PDB,53,bpRNA_PDB_53,29,((((.....................)))),0.3,0.75,0.4285714285714285,0.04399657400063006
SRP,808,Stre.pyog._AE009969,78,.(((((.(((((.......))))).......(((....))).((..(((...)).......)))....))))).....,0.43478260869565216,0.5555555555555556,0.4878048780487805,3.5451897680031834
SPR,425,tdbR00000200,76,(((((....((((........)))).(((((.......))))).....(((((.......)))))..)))))....,0.9047619047619048,1.0,0.9500000000000001,2.5876388549950207
SRP,689,Rals.sola._AL646063,106,.(((((....)))))..........................(((....))).((((....((((.....))))......(((((....)))).....)))))....,0.2727272727272727,0.5,0.3529411764705882,121.2322873469966
PDB,311,bpRNA_PDB_311,34,((((((((..((((....))))...)))).)))),0.9230769230769231,1.0,0.9600000000000001,0.11812696699780645
