database_name,sequence_database_number,sequence_info,sequence_length,pred,sensitivity,ppv,f1,execution_wall_time_secs
SPR,561,tdbR00000612,76,(((((((..((((........)))).(((((.......))))).....((((((....)))))).)))))))....,0.9523809523809523,0.8695652173913043,0.909090909090909,0.002149438005289994
SPR,77,tdbR00000375,76,(((((((.((((.((((.......))))))))((((......))))..(((((.......))))))))))))....,0.6190476190476191,0.48148148148148145,0.5416666666666666,0.002164104997063987
PDB,377,bpRNA_PDB_377,53,(((((((.(((((.((((...))))))))).((((.....))))..))))))),0.8571428571428571,0.9,0.8780487804878048,0.0010474789960426278
PDB,200,bpRNA_PDB_200,17,((((((.....)))))),0.8571428571428571,1.0,0.923076923076923,0.00018303500110050663
SPR,10,tdbR00000460,75,(((((((((.....(((.(((....(((((.(((......))).)))))...))).)))...)))))))))....,0.5,0.30303030303030304,0.37735849056603776,0.001985882998269517
SPR,346,tdbR00000378,76,(((((((((((((..........))))).......(((((....)))))((((.......))))))))))))....,0.65,0.5416666666666666,0.5909090909090908,0.0020608800041372888
SPR,408,tdbR00000459,76,(((((((..((((........))))..((((.......))))......(((((.......))))))))))))....,1.0,1.0,1.0,0.0020640130023821257
PDB,275,bpRNA_PDB_275,18,((((((......)))))),1.0,1.0,1.0,0.0002089280023938045
SPR,613,tdbR00000194,76,(((..((((.(......).)))).(((((((.......))))))).(((((((.......)))))))..)))....,0.7619047619047619,0.6666666666666666,0.7111111111111111,0.0022228460002224892
SPR,571,tdbR00000073,76,((((((((((...(((((((.((...(((((.......)))))...))))))))).....)))..)))))))....,0.5714285714285714,0.48,0.5217391304347826,0.0020028599974466488
PDB,178,bpRNA_PDB_178,24,(((((.(((.....)))..))))),0.8,1.0,0.888888888888889,0.00024334300542250276
PDB,137,bpRNA_PDB_137,24,(((((.(((.....)))..))))),0.8,1.0,0.888888888888889,0.0002396440031589009
PDB,580,bpRNA_PDB_580,89,((((....((((((((((.....((.(((((((.(((....))))))))))))...(((....))).)))))))))).......)))).,0.6111111111111112,0.7857142857142857,0.6875000000000001,0.0030197709929780103
PDB,54,bpRNA_PDB_54,14,(((((....))))),0.8,0.6666666666666666,0.7272727272727272,0.00018490100046619773
PDB,248,bpRNA_PDB_248,19,(((((((.....))))))),1.0,1.0,1.0,0.00022699799592373893
PDB,254,bpRNA_PDB_254,67,(((((((.....(((((.......)))))..........((((((.......))))))..))))))),0.6296296296296297,0.9444444444444444,0.7555555555555556,0.0014866260025883093
SPR,150,tdbR00000310,77,((((((((((((.....))))).....(((((((...))))))).....(((((.......))))))))))))....,0.8095238095238095,0.6071428571428571,0.6938775510204083,0.00231745599739952
PDB,174,bpRNA_PDB_174,101,.((((..((((((....))))))..)))).....((((..(((.(((((((((....)))))....)))))))))))((((((((((....)))))))))),0.9,1.0,0.9473684210526316,0.004002827001386322
PDB,209,bpRNA_PDB_209,12,((((....)))),0.75,0.75,0.75,0.0002443310004309751
SPR,322,tdbR00000605,85,((((((((((((.((....))..)))((((((.......)))))).(((((((.......)))))))....)).)))))))....,0.75,0.42857142857142855,0.5454545454545454,0.002874418001738377
PDB,347,bpRNA_PDB_347,31,(((((((..((((....))))...))))))),0.8461538461538461,1.0,0.9166666666666666,0.0002998019990627654
PDB,159,bpRNA_PDB_159,76,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))....,0,0.0,0,0.002062284002022352
SPR,233,tdbR00000351,78,(((((((..((((.((....)).))))(((((((....).))))))....(((((.......))))))))))))....,1.0,0.7857142857142857,0.88,0.002256826999655459
SPR,536,tdbR00000494,75,(((((((.(((((.......)))))..((((.((........))))))((((.......)))).)))))))....,0.6818181818181818,0.6521739130434783,0.6666666666666666,0.0021121059980941936
SPR,392,tdbR00000435,76,(((((((..((((........))))....((((((.......))))))(((((.......))))))))))))....,0.7619047619047619,0.64,0.6956521739130435,0.0019955759998993017
SPR,418,tdbR00000561,76,(((((((..((((........))))....((((..((...))..))))(((((.......))))))))))))....,0.7619047619047619,0.6666666666666666,0.7111111111111111,0.0021542350004892796
SPR,203,tdbR00000427,78,(((((((..(((((((.....))))))).(((((.......)))))....(((((.......))))))))))))....,1.0,0.7777777777777778,0.8750000000000001,0.0023928590017021634
SPR,250,tdbR00000212,88,(((((((..((((....))))..(((((((..(.....).)))))))(((....)))...(((((.......))))))))))))....,0.7142857142857143,0.5,0.588235294117647,0.00285665100091137
SPR,395,tdbR00000613,78,(((((((((((...))).((((......((((((.......))))))))))((((.......))))))))))))....,0.7619047619047619,0.5333333333333333,0.6274509803921569,0.0022629500017501414
SPR,579,tdbR00000114,75,(((((((...(((........)))..((((((.....))))))....(((((.......))))))))))))....,1.0,0.9090909090909091,0.9523809523809523,0.00185567099833861
PDB,44,bpRNA_PDB_44,38,((((((((.(((((....)))))....))...)))))),0.9285714285714286,1.0,0.962962962962963,0.00039223700150614604
PDB,75,bpRNA_PDB_75,13,(((((...))))),1.0,1.0,1.0,0.0001933309977175668
PDB,651,bpRNA_PDB_651,36,(((((((......((((((....))))))))))))),0.8571428571428571,0.9230769230769231,0.888888888888889,0.0003859060016111471
SPR,62,tdbR00000014,76,(((((((...((((.(((.(.((((....))))).))).)))).....(((((.......))))))))))))....,0.5714285714285714,0.5217391304347826,0.5454545454545454,0.002113683003699407
PDB,76,bpRNA_PDB_76,13,(((((...))))),1.0,1.0,1.0,0.00018119799642590806
SPR,508,tdbR00000170,77,(((((((.(((((....)).........((((.......))))((((((........))))))))))))))))....,0.55,0.4583333333333333,0.5,0.002089750996674411
SPR,161,tdbR00000020,74,(((((((((((......))))..(((((((((...)))))).))).(((((.......))))))))))))....,0.8,0.5333333333333333,0.64,0.001859900999988895
PDB,250,bpRNA_PDB_250,27,((((((.(((((....))))))))))),0.9166666666666666,1.0,0.9565217391304348,0.0002759709968813695
PDB,529,bpRNA_PDB_529,52,((((......))))(((......(((((....)))))....)))........,0.2777777777777778,1.0,0.4347826086956522,0.0008508800019626506
PDB,264,bpRNA_PDB_264,43,(((((.(((.(...((((((.......))))))).)))))))),0.7142857142857143,0.5555555555555556,0.6250000000000001,0.0005594140020548366
SPR,43,tdbR00000007,76,(((((((.((((((((((...((.(.(((((.......))))).).))..))))).))....))))))))))....,0.5714285714285714,0.48,0.5217391304347826,0.002147432001947891
PDB,223,bpRNA_PDB_223,31,(((((((((((........)))).))))))),0.9090909090909091,0.8333333333333334,0.8695652173913043,0.0003041039963136427
PDB,52,bpRNA_PDB_52,27,((((((.(((((....))))))))))),0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0002713149951887317
SPR,502,tdbR00000129,73,(((((((((((((((((((((.........)))))))...))))))((((.......))))))))))))....,0.5,0.3793103448275862,0.4313725490196078,0.0018987250005011447
SPR,557,tdbR00000527,75,(((((((..((((.......)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.0018239860000903718
PDB,467,bpRNA_PDB_467,27,.(((((..((.(....).)).))))).,0.6666666666666666,0.75,0.7058823529411765,0.00026962200354319066
PDB,480,bpRNA_PDB_480,112,((((((((..((..(((.......)))..)).((((......)))).(((((....)))))..(((((.......))))).(((((......))).))......)))))))),0.6428571428571429,0.8709677419354839,0.7397260273972603,0.005254568997770548
SPR,511,tdbR00000237,85,(((((((....(((.(((...(((...(((((...(((........)))...)))))....)))))).)))...)))))))....,0.35,0.21875,0.2692307692307692,0.002747930004261434
PDB,551,bpRNA_PDB_551,52,((((......))))(((......(((((....)))))....)))........,0.3333333333333333,0.7142857142857143,0.4545454545454545,0.0007867009990150109
SPR,529,tdbR00000406,85,(((.((.(((((....))))).)).((((((.......))))))((((...))))((((((((.........)))))))).))).,0.7,0.3888888888888889,0.5,0.0028950560008524917
PDB,245,bpRNA_PDB_245,41,((((((......(((.((((....)))).)))...)))))),0.7333333333333333,0.7857142857142857,0.7586206896551724,0.0005307969986461103
SPR,181,tdbR00000276,77,((((((((.((((.........))))))............(((((((((........).))))))))))))))....,0.6,0.5217391304347826,0.5581395348837209,0.0020280980024836026
PDB,109,bpRNA_PDB_109,70,.....(((.((((((...(((((((((((((((....))))))..)))))))))..))))))))).....,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.0016589980004937388
PDB,366,bpRNA_PDB_366,23,(((((.((((...)))).))))),1.0,0.8,0.888888888888889,0.00023415400210069492
PDB,46,bpRNA_PDB_46,27,((((((.(((((....))))))))))),0.9166666666666666,1.0,0.9565217391304348,0.0002783610034384765
SPR,188,tdbR00000393,88,(((((((..(((...........)))((((((.......))))))(((((....))))).(((((.......))))))))))))....,1.0,0.6774193548387096,0.8076923076923077,0.002866378999897279
SPR,267,tdbR00000449,78,(((((((..(((((((...)))).)))((((.((((....))))..))))(((((.......))))))))))))....,0.9,0.5294117647058824,0.6666666666666667,0.0021026539980084635
SPR,131,tdbR00000426,85,(((((((..(((..........)))((((((.......))))))((((...))))..(((((.......))))))))))))....,1.0,0.7241379310344828,0.8400000000000001,0.002732312997977715
PDB,59,bpRNA_PDB_59,17,(((((.......))))),1.0,1.0,1.0,0.00021168200328247622
SPR,455,tdbR00000171,77,(((((((.(((...(((((((..(((((.((....)).)))))..)))))))...........))))))))))....,0.45,0.36,0.39999999999999997,0.0020902539981761947
SPR,602,tdbR00000508,77,.((((((((((..((((.(((.(((..(((((.......))))).))).)))))))....))))..)))))).....,0.55,0.4230769230769231,0.47826086956521735,0.0020665409974753857
SPR,272,tdbR00000345,75,((.((((.(((((........)))))(((((.......)))))....(((((.......))))))))).))....,1.0,0.9090909090909091,0.9523809523809523,0.0020930829996359535
SPR,96,tdbR00000497,75,(((((((..((((.......))))(((((....))))).........(((((.......))))))))))))....,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.0020674729967140593
PDB,597,bpRNA_PDB_597,35,..((.(((...(((((....)))))..))).))..,0.6666666666666666,1.0,0.8,0.00037449400406330824
SPR,507,tdbR00000164,76,(((((((..((((.........)))).(((((((...)))))))....(((((.......))))))))))))....,1.0,0.84,0.9130434782608696,0.0021161320037208498
SPR,125,tdbR00000147,76,.(((((((....((((.((((.((((((((((.......))))).......))))).)))))))))))))))....,0.5714285714285714,0.48,0.5217391304347826,0.0021380390026024543
PDB,578,bpRNA_PDB_578,89,((((....((((((((((.....((.(((((((.(((....))))))))))))...(((....))).)))))))))).......)))).,0.5945945945945946,0.8148148148148148,0.6875,0.002947469998616725
SPR,98,tdbR00000565,77,(((((((...(((.(((......))).)))((((..((...))..))))(((((.......))))))))))))....,0.6666666666666666,0.56,0.6086956521739131,0.0023102429986465722
SPR,597,tdbR00000488,74,((((((...((((.......))))((((((.......))))))((((.(((......)))))))))))))....,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.002180606003093999
SPR,558,tdbR00000085,76,(((((((........((((((...(((...(((((.((((....)))).)))))))).)))))).)))))))....,0.3181818181818182,0.2413793103448276,0.27450980392156865,0.0033300219997727254
PDB,517,bpRNA_PDB_517,23,((((((((......)))))))).,1.0,1.0,1.0,0.00020614499999282998
SPR,444,tdbR00000231,85,.......((((((..((((.(((.....(.(((((..((((((.((((....))))..)))))).))))))))))))).)))))),0.0,0.0,0,0.002608239999972284
PDB,183,bpRNA_PDB_183,24,.((((((.((....))))))))..,0.8888888888888888,1.0,0.9411764705882353,0.00020551999978124513
PDB,486,bpRNA_PDB_486,67,(((((((.....(((((.......)))))..........((((((.......))))))..))))))),0.6428571428571429,1.0,0.782608695652174,0.001491420999627735
SPR,151,tdbR00000008,76,(((((((.((((((((((...((.(.(((((((...))))))).).))..))))).))....))))))))))....,0.5714285714285714,0.41379310344827586,0.48000000000000004,0.0021550060000663507
PDB,87,bpRNA_PDB_87,23,(((((((.........))))))),1.0,1.0,1.0,0.0002033839996329334
SPR,4,tdbR00000052,69,.....((((((..((((..........))))..))))))...(((((((.....)))))))........,0.3,0.3,0.3,0.0016937129998950695
PDB,212,bpRNA_PDB_212,71,(((((((((...((((((.........))))))........((((((.......))))))..))))))))),0.75,1.0,0.8571428571428571,0.0018556989998614881
PDB,270,bpRNA_PDB_270,28,(((((..(((((....)))))..))))),0.7692307692307693,1.0,0.8695652173913044,0.00027505499974722625
SPR,609,tdbR00000373,76,((((((...(((..........)))(((((....(((..(((((...)))))..)))....)))))))))))....,0.45,0.5,0.4736842105263158,0.0019666880002660037
PDB,622,bpRNA_PDB_622,32,((((((((((..(.....)..)).)))))))),0.8461538461538461,1.0,0.9166666666666666,0.00026786499984154943
SPR,24,tdbR00000592,58,((((((..........((((((....))))))))))))....((((((...)))))).,0.2,0.14285714285714285,0.16666666666666666,0.0011958500003856898
PDB,233,bpRNA_PDB_233,12,((((....)))),0.8,1.0,0.888888888888889,0.00018541400004323805
SPR,403,tdbR00000236,87,...((((((.(((((((........)))))))((((((((.....))))))))...((.(((((.......)))))))..)))))).,0.38095238095238093,0.22857142857142856,0.2857142857142857,0.002987555999879987
SPR,363,tdbR00000331,75,(((((((((((.((.((((...((((((((.......)))))..))))))).)).)....))).)))))))....,0.631578947368421,0.41379310344827586,0.5,0.0018787640001391992
SPR,356,tdbR00000512,77,.((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))).....,1.0,1.0,1.0,0.0021437549999063776
SPR,351,tdbR00000537,75,(((((((.(((.(((((......))))).)))....(((....))).(((((.......))))))))))))....,0.6666666666666666,0.5384615384615384,0.5957446808510638,0.0018111379999936617
PDB,138,bpRNA_PDB_138,33,((((...((((((....)))...)))...)))),0.75,0.8181818181818182,0.7826086956521738,0.00033236599983865744
PDB,177,bpRNA_PDB_177,19,.((((((....)).)))).,0.8571428571428571,1.0,0.923076923076923,0.000174487000094814
SPR,299,tdbR00000576,72,((((((((.......(((..(((..(((((...(((((....))))).)))))..)))..))))))))))).,0.38095238095238093,0.2962962962962963,0.3333333333333333,0.001897824000025139
PDB,27,bpRNA_PDB_27,120,((((((((((((((...)))).(((...))).((((((((((...((.((...(((..((...))..)))...)))).))))))))))..(((.(((....))))))..)))))))))).,0.42105263157894735,0.37209302325581395,0.3950617283950617,0.005850701999861485
SPR,343,tdbR00000208,76,(((((((..((((........)))).((((.(((.....((((......))))...))).)))).)))))))....,0.5238095238095238,0.6470588235294118,0.5789473684210527,0.0020964929999536253
SPR,15,tdbR00000580,80,((((((((.((((.((...)).)))).(((((.......)))))(((...)))((((.......))))))))))))....,0.9523809523809523,0.6666666666666666,0.7843137254901961,0.0022782489995734068
PDB,321,bpRNA_PDB_321,48,(((((((((((((((((((........))))))).))).))))))))),0.9047619047619048,1.0,0.9500000000000001,0.0006840489995738608
SPR,390,tdbR00000315,77,(((((((..((((.........)))).(((((((...))))))).....(((((.......))))))))))))....,1.0,0.84,0.9130434782608696,0.0023087469999154564
SPR,84,tdbR00000168,72,(((((((..(((......))).(((((((...))))))).....(((((.......))))))))))))....,1.0,0.8333333333333334,0.9090909090909091,0.001762849999977334
SPR,39,tdbR00000270,76,(((((((..((((........)))).((((.........)))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.0020614759996533394
PDB,656,bpRNA_PDB_656,18,(((((((....))))))),1.0,1.0,1.0,0.00020220699934725417
SPR,383,tdbR00000479,75,(((((((..............(((((((((.......))))).))))(((((......))))).)))))))....,0.7619047619047619,0.7272727272727273,0.7441860465116279,0.0021144160000403645
SPR,497,tdbR00000300,77,(((((((((((((...)))))).(((.(((((.......))))).).))(((((.......))))))))))))....,0.85,0.5862068965517241,0.6938775510204082,0.0021535030000450206
SPR,357,tdbR00000005,76,(((((((.(((...((((.(((.((....))))).)).))..((((((((....))))))))))))))))))....,0.42857142857142855,0.28125,0.3396226415094339,0.0021330859999579843
PDB,244,bpRNA_PDB_244,28,(((((......)))))............,0.625,1.0,0.7692307692307693,0.00025285600077040726
SPR,614,tdbR00000285,77,(((((((..((((((....)).))))..(((.........)))((((((((....)))).))))..)))))))....,0.7,0.5,0.5833333333333334,0.002342458000384795
SPR,28,tdbR00000282,64,(((((((.((((((....(((..(((((...)))))..)))....))))))..)))))))....,0.5294117647058824,0.375,0.4390243902439025,0.0015413599994644755
SPR,265,tdbR00000478,77,(((((((..((((.((...)).))))((((((.......))))))....(((((.......))))))))))))....,1.0,0.8461538461538461,0.9166666666666666,0.002013987999816891
PDB,497,bpRNA_PDB_497,94,((((((((......(((...(((.....)))......))).((((.(((....)))))))........(((((....)))))...)))))))).,0.6944444444444444,0.9615384615384616,0.8064516129032258,0.002919084999120969
PDB,592,bpRNA_PDB_592,97,(((((....((((....))))((((.((((((.......))).)))))))..(((((....)))))......((((....))))......)))))..,0.6470588235294118,0.88,0.7457627118644068,0.0029192279998824233
SPR,428,tdbR00000287,76,(((((((..((((........)))).((((.........)))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.002046338000582182
PDB,99,bpRNA_PDB_99,32,(((((((....)).))))).............,0.5,0.7142857142857143,0.588235294117647,0.000301168000078178
PDB,625,bpRNA_PDB_625,67,(((((((.....(((((.......)))))..........((((((.......))))))..))))))),0.6666666666666666,1.0,0.8,0.0014584450000256766
SPR,164,tdbR00000045,76,((((((...((((.........))))((((((.......))))))..((((((.......))))))))))))....,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.001975408000362222
PDB,472,bpRNA_PDB_472,53,((((((.......(((((....)))))....((((........)))))))))),0.5238095238095238,0.9166666666666666,0.6666666666666667,0.0007498390004911926
SPR,359,tdbR00000352,77,(((((((..((((.........))))((((((((.(.((((....)))).).)).)))))).....)))))))....,0.55,0.39285714285714285,0.45833333333333337,0.002085766000163858
SPR,174,tdbR00000510,77,.((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))).....,1.0,1.0,1.0,0.0021058909997009323
SPR,58,tdbR00000483,74,(((((((..((((.......)))).(((((.......)))))....(((((.......))))))))))))....,1.0,1.0,1.0,0.0019153889998051454
SPR,373,tdbR00000178,76,(((((((......(((((((......)))))))....(((....))).(((((.......))))))))))))....,0.6666666666666666,0.5185185185185185,0.5833333333333334,0.0020125639994148514
SPR,487,tdbR00000462,72,.((((.(((.((((.......)))).(((((.......))))).....((((....))))))).))))....,0.9473684210526315,0.8571428571428571,0.9,0.001441339999473712
SPR,17,tdbR00000587,77,((((((((...(((((((((..((.(.(((((.......))))).).))))))))).))......))))))))....,0.5714285714285714,0.4444444444444444,0.5,0.0020511079992502346
PDB,571,bpRNA_PDB_571,6,......,0,0,0,0.00017613399995752843
SPR,63,tdbR00000015,76,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.0020336600000518956
SPR,228,tdbR00000002,75,((((((((.((((.......))))(((((.(((.....))))))))..((((.......))))))))))))....,0.9047619047619048,0.6785714285714286,0.7755102040816326,0.001849180000135675
PDB,582,bpRNA_PDB_582,71,(((((((((...((((((.........))))))........((((((.......))))))..))))))))),0.7241379310344828,1.0,0.8400000000000001,0.0016715199999453034
PDB,553,bpRNA_PDB_553,52,((((......))))(((......(((((....)))))....)))........,0.2777777777777778,1.0,0.4347826086956522,0.0008396419998462079
PDB,6,bpRNA_PDB_6,18,(((((((....))))))),0.875,1.0,0.9333333333333333,0.00020629799928428838
PDB,367,bpRNA_PDB_367,29,(((((((((...........))))))))),1.0,1.0,1.0,0.0002909089998865966
SPR,458,tdbR00000325,75,.(((((........))))).....((((((.......))))))(((((((((.......)))))...))))....,0.7,0.5833333333333334,0.6363636363636365,0.0022175270005391212
PDB,416,bpRNA_PDB_416,35,((((((.....((((....)))).....).))))),1.0,0.8181818181818182,0.9,0.0003369759997440269
PDB,334,bpRNA_PDB_334,16,(((((.....))))).,0.8333333333333334,1.0,0.9090909090909091,0.00019584099936764687
PDB,322,bpRNA_PDB_322,48,(((((((((((((((((((........))))))).))).))))))))),0.9,0.9,0.9,0.0007226449997688178
SPR,360,tdbR00000294,76,(((((((..(((((((..((.((..((((((.......))))))..))))..))).)))).....)))))))....,0.5909090909090909,0.5,0.5416666666666667,0.0020107889995415462
SPR,103,tdbR00000264,85,(((((((.((((....))))...((.(((.......))).)).(((((....)))))(((((.......))))))))))))....,0.5714285714285714,0.42857142857142855,0.48979591836734687,0.0029025089997958275
PDB,276,bpRNA_PDB_276,24,(((..(((((....)))))..))),0.7272727272727273,1.0,0.8421052631578948,0.00026422200062370393
SPR,167,tdbR00000117,74,(((((((..((((.......)))).(((((((...)))))))....(((((.......))))))))))))....,1.0,0.84,0.9130434782608696,0.0019817410002360702
PDB,132,bpRNA_PDB_132,34,((((((..(((((((....)))..)))))))))),0.9285714285714286,1.0,0.962962962962963,0.000354551999407704
SPR,543,tdbR00000120,74,(((((((..((((.......)))).(((((((...)))))))....(((((.......))))))))))))....,1.0,0.84,0.9130434782608696,0.0019514819996402366
PDB,638,bpRNA_PDB_638,94,((((((((....(.(((...(((.....))).....))).)((((.(((....)))))))........(((((....)))))...)))))))).,0.7352941176470589,0.8928571428571429,0.806451612903226,0.002746232999925269
SPR,433,tdbR00000515,77,.((((((..((((.((...)).)))).(((((.......))))).....(((((.......))))))))))).....,1.0,0.8333333333333334,0.9090909090909091,0.0019260859999121749
PDB,265,bpRNA_PDB_265,17,(((((.......))))),0.7142857142857143,1.0,0.8333333333333333,0.00019787299970630556
SPR,560,tdbR00000611,77,(((((((...(((((.((.(..((((....))))..).)).)))))...((.((......)).)).)))))))....,0.45,0.4090909090909091,0.4285714285714286,0.002257104999443982
SPR,604,tdbR00000275,77,.((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))).....,1.0,1.0,1.0,0.0020960069996363018
PDB,74,bpRNA_PDB_74,13,(((((...))))),1.0,1.0,1.0,0.0002006129998335382
SPR,286,tdbR00000136,74,((((((((.(......((..((((((..((((.((....)).))))..))))))....))).))))))))....,0.36363636363636365,0.38095238095238093,0.37209302325581395,0.0020205889995850157
PDB,158,bpRNA_PDB_158,75,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))...,0,0.0,0,0.002036928999586962
SPR,5,tdbR00000124,70,...((((((((.....))))))))(((((.......)))))...((((((....))))))..........,0.6,0.5714285714285714,0.5853658536585366,0.0016905929987842683
PDB,631,bpRNA_PDB_631,54,..........((((...))))...............((((........))))..,0.0,0.0,0,0.0008637249993626028
PDB,274,bpRNA_PDB_274,22,(((((.(((....))).))))),0.8888888888888888,1.0,0.9411764705882353,0.00019158100076310802
SPR,85,tdbR00000522,72,((((.((..((.....((((((((((((.......)))))......)))))))....))..)).))))....,0.6111111111111112,0.55,0.5789473684210527,0.0016199530000449158
SPR,494,tdbR00000361,74,(((((((...(((((((......)))))))....(((((((......))))))).........)))))))....,0.5,0.5238095238095238,0.5116279069767442,0.0019839350006805034
PDB,538,bpRNA_PDB_538,22,(((((((((....))))))))),1.0,1.0,1.0,0.0002269099986733636
PDB,98,bpRNA_PDB_98,22,(((((((((....))))))))),0.9,1.0,0.9473684210526316,0.0002187369991588639
SPR,342,tdbR00000174,77,((((.(((((((.....)))))((.(.(((((.......))))).).))(((((.......))))))).))))....,0.8,0.6153846153846154,0.6956521739130435,0.00223088600068877
PDB,348,bpRNA_PDB_348,30,(((((....(((((....)))))..))))),0.9090909090909091,1.0,0.9523809523809523,0.00034647299980861135
SPR,198,tdbR00000036,75,((((((((..((((.(....).))))(((((.......))))).....((((.......))))))))))))....,0.9,0.75,0.8181818181818182,0.0020629869995900663
SPR,220,tdbR00000430,75,(((((((..((((.......)))).(((((((...))))))).....(((((.......))))))))))))....,1.0,0.84,0.9130434782608696,0.0019541639994713478
SPR,413,tdbR00000415,85,(((((((..(((..........)))((((((.......))))))((((...))))..(((((.......))))))))))))....,1.0,0.7241379310344828,0.8400000000000001,0.002740194999205414
PDB,498,bpRNA_PDB_498,94,((((((((......(((...(((.....)))......))).((((.(((....)))))))........(((((....)))))...)))))))).,0.6944444444444444,0.9259259259259259,0.7936507936507936,0.002928471998529858
PDB,423,bpRNA_PDB_423,23,(((((((((.....))))))))),1.0,1.0,1.0,0.0002472020005370723
SPR,234,tdbR00000292,76,(((((((..((((........))))((((((.......))))))....(((((.......))))))))))))....,1.0,1.0,1.0,0.0021838779994141078
PDB,120,bpRNA_PDB_120,25,((((((((((....))).))))))),0.9,0.8181818181818182,0.8571428571428572,0.00026069100022141356
PDB,654,bpRNA_PDB_654,42,(((((.((..((((...((((....))))..))))))))))),0.8235294117647058,0.9333333333333333,0.8749999999999999,0.0005247019998932956
SPR,541,tdbR00000464,77,(((((((.......((((....)))).(((((.......))))).....(((((.......))))))))))))....,0.85,0.7727272727272727,0.8095238095238095,0.0022179970001161564
SPR,386,tdbR00000006,76,(((((((.(((...((((.(((.((....))))).)).))..((((((((....))))))))))))))))))....,0.42857142857142855,0.28125,0.3396226415094339,0.0021451140000863234
SPR,567,tdbR00000162,75,((((((((.((((.......)))).(((((.......)))))......((((.......))))))))))))....,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.0020616580004571006
PDB,660,bpRNA_PDB_660,18,(((((((....))))))),1.0,1.0,1.0,0.0002091250007651979
SPR,593,tdbR00000338,75,((((((((........(((((.....(((((.......))))))))))((((.......))))))))))))....,0.7619047619047619,0.6153846153846154,0.6808510638297872,0.0020391460002429085
PDB,339,bpRNA_PDB_339,17,(((((.......))))),0.7142857142857143,1.0,0.8333333333333333,0.00019927900029870216
PDB,39,bpRNA_PDB_39,76,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))....,0.75,1.0,0.8571428571428571,0.002130101000147988
SPR,580,tdbR00000115,74,(((((((..((((.......)))).((((((.....))))))....(((((.......))))))))))))....,1.0,0.9130434782608695,0.9545454545454545,0.0018716369995672721
SPR,101,tdbR00000267,85,(((((((.((((....))))...((.(((.......))).)).(((((....)))))(((((.......))))))))))))....,0.5714285714285714,0.42857142857142855,0.48979591836734687,0.0029306090000318363
SPR,429,tdbR00000092,76,((((((((.......((((((((((....((((...........))))....))))..))))))))))))))....,0.3333333333333333,0.28,0.30434782608695654,0.002083661000142456
PDB,155,bpRNA_PDB_155,29,((((((...((((......)))))))))),0.9090909090909091,1.0,0.9523809523809523,0.00028457500047807116
PDB,13,bpRNA_PDB_13,19,((((((.......)))))),0.8571428571428571,1.0,0.923076923076923,0.00020956900152668823
PDB,234,bpRNA_PDB_234,12,((((....)))),0,0.0,0,0.00018824699873221107
SPR,106,tdbR00000254,85,(((((((((((((.(((........))).))))))........(((((....)))))(((((.......))))))))))))....,0.7142857142857143,0.46875,0.5660377358490566,0.002902866999647813
SPR,569,tdbR00000234,83,((((((((...((..((((......((((((((....).)))))))(((((...)))))..)))).))...))))))))....,0.6190476190476191,0.3939393939393939,0.48148148148148145,0.0025686249991849763
PDB,60,bpRNA_PDB_60,35,(((((((......(((....))).....))))))),0.6666666666666666,1.0,0.8,0.0003553790011210367
SPR,375,tdbR00000273,77,((((((((((((.....)))))((.(.(((((.......))))).).))(((((.......))))))))))))....,0.8095238095238095,0.6296296296296297,0.7083333333333334,0.0022106499982328387
PDB,51,bpRNA_PDB_51,27,(((((.((((((....))))))))))),0.9166666666666666,1.0,0.9565217391304348,0.0002802300004987046
PDB,391,bpRNA_PDB_391,23,((.(((((((...))))))))).,0.8571428571428571,0.6666666666666666,0.75,0.00028454200037231203
PDB,318,bpRNA_PDB_318,17,(((((.......))))),1.0,1.0,1.0,0.00020505300017248373
SPR,545,tdbR00000141,77,((((((((..((((........)))).(((((.......))))).....(((((.......)))))))))))))...,1.0,0.9545454545454546,0.9767441860465117,0.0023442380006599706
PDB,524,bpRNA_PDB_524,101,((((((((..(((((((((((........(((((((.((((....))))))))))).((..((((....)))).)))))))))))))....)))..))))),0.6857142857142857,0.5853658536585366,0.6315789473684211,0.00409895800112281
PDB,617,bpRNA_PDB_617,71,(((((((((...((((((.........))))))........((((((.......))))))..))))))))),0.75,1.0,0.8571428571428571,0.0018930149999505375
PDB,537,bpRNA_PDB_537,22,(((((((((....))))))))),1.0,1.0,1.0,0.00023324900030274875
